farm_id,warehouse,harvest_tons
Farm_08554,WH16,65.92
Farm_08555,WH11,69.07
Farm_08556,WH08,52.05
Farm_08557,WH18,14.74
Farm_08558,WH08,7.62
Farm_08559,WH01,13.62
Farm_08560,WH03,55.26
Farm_08561,WH20,16.84
Farm_08562,WH04,43.05
Farm_08563,WH04,71.75
Farm_08564,WH05,54.23
Farm_08565,WH18,65.64
Farm_08566,WH02,70.31
Farm_08567,WH02,19.4
Farm_08568,WH01,1.33
Farm_08569,WH11,13.71
Farm_08570,WH16,3.64
Farm_08571,WH17,8.91
Farm_08572,WH01,68.3
Farm_08573,WH20,13.23
Farm_08574,WH11,0.69
Farm_08575,WH11,34.97
Farm_08576,WH03,13.91
Farm_08577,WH19,22.44
Farm_08578,WH09,73.86
Farm_08579,WH08,34.41
Farm_08580,WH02,56.36
Farm_08581,WH05,36.54
Farm_08582,WH18,14.26
Farm_08583,WH20,29.69
Farm_08584,WH02,73.62
Farm_08585,WH04,30.92
Farm_08586,WH08,17.82
Farm_08587,WH08,5.95
Farm_08588,WH06,47.13
Farm_08589,WH15,1.27
Farm_08590,WH18,4.57
Farm_08591,WH15,13.37
Farm_08592,WH12,32.01
Farm_08593,WH10,51.88
Farm_08594,WH08,47.61
Farm_08595,WH15,10.16
Farm_08596,WH04,73.75
Farm_08597,WH13,17.63
Farm_08598,WH02,73.99
Farm_08599,WH07,24.93
Farm_08600,WH10,48.18
Farm_08601,WH12,67.48
Farm_08602,WH15,18.99
Farm_08603,WH13,69.74
Farm_08604,WH14,38.57
Farm_08605,WH16,39.62
Farm_08606,WH19,10.67
Farm_08607,WH08,1.47
Farm_08608,WH09,62.88
Farm_08609,WH01,4.33
Farm_08610,WH10,37.09
Farm_08611,WH04,14.57
Farm_08612,WH20,17.94
Farm_08613,WH06,21.57
Farm_08614,WH17,67.0
Farm_08615,WH09,23.91
Farm_08616,WH12,27.95
Farm_08617,WH05,17.12
Farm_08618,WH18,61.85
Farm_08619,WH06,67.46
Farm_08620,WH03,70.06
Farm_08621,WH15,70.04
Farm_08622,WH02,31.88
Farm_08623,WH20,30.96
Farm_08624,WH18,45.77
Farm_08625,WH06,59.26
Farm_08626,WH17,66.24
Farm_08627,WH02,30.24
Farm_08628,WH03,2.78
Farm_08629,WH19,44.66
Farm_08630,WH12,30.24
Farm_08631,WH16,54.83
Farm_08632,WH18,24.93
Farm_08633,WH20,71.52
Farm_08634,WH06,35.5
Farm_08635,WH10,15.22
Farm_08636,WH08,55.39
Farm_08637,WH09,6.72
Farm_08638,WH17,34.3
Farm_08639,WH17,55.08
Farm_08640,WH05,38.14
Farm_08641,WH13,17.79
Farm_08642,WH03,38.66
Farm_08643,WH11,47.84
Farm_08644,WH18,68.38
Farm_08645,WH09,22.48
Farm_08646,WH04,54.02
Farm_08647,WH05,46.11
Farm_08648,WH17,24.62
Farm_08649,WH12,20.83
Farm_08650,WH07,49.56
Farm_08651,WH12,49.89
Farm_08652,WH19,69.53
Farm_08653,WH02,15.04
Farm_08654,WH02,8.59
Farm_08655,WH14,54.6
Farm_08656,WH13,47.8
Farm_08657,WH18,45.79
Farm_08658,WH02,2.24
Farm_08659,WH18,2.72
Farm_08660,WH20,16.63
Farm_08661,WH20,29.63
Farm_08662,WH18,36.66
Farm_08663,WH10,74.41
Farm_08664,WH20,43.81
Farm_08665,WH04,52.3
Farm_08666,WH16,38.46
Farm_08667,WH07,60.09
Farm_08668,WH12,35.88
Farm_08669,WH11,12.77
Farm_08670,WH16,37.76
Farm_08671,WH18,27.1
Farm_08672,WH12,52.33
Farm_08673,WH06,65.08
Farm_08674,WH15,22.98
Farm_08675,WH08,72.81
Farm_08676,WH06,66.87
Farm_08677,WH19,22.72
Farm_08678,WH06,72.03
Farm_08679,WH01,42.11
Farm_08680,WH03,40.45
Farm_08681,WH01,71.33
Farm_08682,WH15,4.42
Farm_08683,WH20,74.94
Farm_08684,WH05,52.02
Farm_08685,WH08,15.38
Farm_08686,WH03,3.37
Farm_08687,WH16,63.3
Farm_08688,WH04,74.41
Farm_08689,WH20,51.74
Farm_08690,WH02,23.92
Farm_08691,WH02,50.62
Farm_08692,WH18,20.68
Farm_08693,WH07,53.7
Farm_08694,WH17,31.64
Farm_08695,WH05,27.21
Farm_08696,WH07,29.1
Farm_08697,WH18,67.08
Farm_08698,WH08,69.76
Farm_08699,WH19,28.46
Farm_08700,WH16,24.39
Farm_08701,WH06,10.97
Farm_08702,WH10,12.34
Farm_08703,WH14,35.43
Farm_08704,WH11,49.23
Farm_08705,WH18,28.63
Farm_08706,WH15,27.82
Farm_08707,WH15,60.72
Farm_08708,WH03,63.11
Farm_08709,WH01,70.67
Farm_08710,WH12,29.32
Farm_08711,WH19,12.52
Farm_08712,WH02,27.03
Farm_08713,WH09,70.62
Farm_08714,WH01,26.05
Farm_08715,WH02,54.38
Farm_08716,WH20,42.3
Farm_08717,WH10,20.57
Farm_08718,WH08,44.55
Farm_08719,WH08,43.17
Farm_08720,WH15,64.03
Farm_08721,WH14,11.33
Farm_08722,WH18,8.79
Farm_08723,WH18,68.34
Farm_08724,WH10,42.49
Farm_08725,WH16,47.62
Farm_08726,WH04,73.04
Farm_08727,WH04,10.74
Farm_08728,WH14,49.11
Farm_08729,WH14,10.9
Farm_08730,WH15,8.48
Farm_08731,WH19,0.63
Farm_08732,WH20,38.66
Farm_08733,WH14,17.99
Farm_08734,WH01,16.2
Farm_08735,WH09,60.88
Farm_08736,WH12,45.63
Farm_08737,WH02,34.29
Farm_08738,WH15,25.93
Farm_08739,WH10,13.01
Farm_08740,WH02,5.54
Farm_08741,WH20,54.17
Farm_08742,WH17,32.81
Farm_08743,WH04,49.19
Farm_08744,WH10,62.89
Farm_08745,WH06,23.67
Farm_08746,WH18,1.29
Farm_08747,WH03,46.11
Farm_08748,WH03,50.16
Farm_08749,WH18,34.84
Farm_08750,WH06,67.54
Farm_08751,WH17,23.89
Farm_08752,WH11,30.77
Farm_08753,WH07,74.5
Farm_08754,WH07,73.02
Farm_08755,WH11,72.91
Farm_08756,WH09,31.76
Farm_08757,WH10,17.56
Farm_08758,WH20,72.3
Farm_08759,WH02,36.52
Farm_08760,WH09,74.39
Farm_08761,WH09,57.16
Farm_08762,WH15,16.32
Farm_08763,WH15,39.91
Farm_08764,WH06,30.32
Farm_08765,WH12,42.59
Farm_08766,WH13,43.68
Farm_08767,WH07,61.17
Farm_08768,WH04,30.3
Farm_08769,WH02,11.44
Farm_08770,WH18,28.81
Farm_08771,WH01,41.03
Farm_08772,WH12,37.45
Farm_08773,WH02,34.86
Farm_08774,WH19,33.04
Farm_08775,WH05,63.79
Farm_08776,WH16,62.2
Farm_08777,WH04,57.49
Farm_08778,WH05,13.27
Farm_08779,WH01,18.89
Farm_08780,WH09,27.94
Farm_08781,WH17,17.99
Farm_08782,WH01,45.88
Farm_08783,WH02,54.07
Farm_08784,WH19,39.94
Farm_08785,WH09,6.13
Farm_08786,WH12,62.2
Farm_08787,WH10,50.47
Farm_08788,WH13,72.47
Farm_08789,WH18,9.33
Farm_08790,WH07,39.44
Farm_08791,WH18,42.1
Farm_08792,WH16,3.3
Farm_08793,WH10,4.19
Farm_08794,WH17,58.41
Farm_08795,WH01,57.83
Farm_08796,WH18,3.7
Farm_08797,WH17,30.56
Farm_08798,WH12,64.29
Farm_08799,WH06,39.86
Farm_08800,WH13,34.96
Farm_08801,WH11,23.98
Farm_08802,WH10,29.41
Farm_08803,WH01,23.22
Farm_08804,WH14,56.06
Farm_08805,WH17,2.29
Farm_08806,WH02,50.82
Farm_08807,WH12,55.69
Farm_08808,WH10,11.24
Farm_08809,WH19,33.08
Farm_08810,WH12,1.75
Farm_08811,WH04,23.38
Farm_08812,WH17,39.53
Farm_08813,WH05,71.95
Farm_08814,WH20,31.6
Farm_08815,WH05,45.36
Farm_08816,WH15,14.36
Farm_08817,WH07,15.53
Farm_08818,WH16,24.95
Farm_08819,WH12,2.88
Farm_08820,WH19,44.96
Farm_08821,WH12,46.54
Farm_08822,WH18,2.23
Farm_08823,WH16,13.31
Farm_08824,WH06,25.12
Farm_08825,WH18,40.34
Farm_08826,WH07,27.52
Farm_08827,WH04,34.74
Farm_08828,WH08,59.94
Farm_08829,WH07,21.59
Farm_08830,WH15,26.09
Farm_08831,WH02,51.46
Farm_08832,WH15,25.83
Farm_08833,WH09,27.58
Farm_08834,WH11,37.85
Farm_08835,WH01,60.33
Farm_08836,WH02,6.63
Farm_08837,WH09,29.6
Farm_08838,WH15,37.15
Farm_08839,WH04,70.9
Farm_08840,WH14,2.61
Farm_08841,WH16,20.38
Farm_08842,WH06,39.53
Farm_08843,WH09,62.26
Farm_08844,WH15,59.17
Farm_08845,WH10,51.65
Farm_08846,WH15,39.64
Farm_08847,WH17,60.5
Farm_08848,WH12,52.45
Farm_08849,WH07,22.48
Farm_08850,WH12,21.02
Farm_08851,WH17,58.25
Farm_08852,WH15,60.84
Farm_08853,WH02,69.3
Farm_08854,WH08,64.92
Farm_08855,WH02,19.36
Farm_08856,WH08,26.82
Farm_08857,WH01,7.0
Farm_08858,WH14,13.38
Farm_08859,WH17,16.56
Farm_08860,WH07,24.61
Farm_08861,WH17,49.03
Farm_08862,WH16,21.94
Farm_08863,WH15,15.37
Farm_08864,WH05,61.19
Farm_08865,WH02,17.56
Farm_08866,WH17,5.75
Farm_08867,WH10,36.68
Farm_08868,WH18,7.8
Farm_08869,WH09,17.63
Farm_08870,WH04,47.7
Farm_08871,WH03,47.29
Farm_08872,WH11,64.8
Farm_08873,WH02,55.32
Farm_08874,WH06,40.6
Farm_08875,WH18,11.74
Farm_08876,WH13,14.96
Farm_08877,WH08,55.33
Farm_08878,WH15,39.21
Farm_08879,WH05,37.68
Farm_08880,WH06,1.61
Farm_08881,WH01,74.08
Farm_08882,WH18,7.06
Farm_08883,WH05,74.39
Farm_08884,WH08,14.91
Farm_08885,WH13,44.72
Farm_08886,WH16,2.37
Farm_08887,WH12,74.3
Farm_08888,WH08,74.92
Farm_08889,WH05,38.17
Farm_08890,WH02,18.57
Farm_08891,WH17,25.58
Farm_08892,WH20,12.85
Farm_08893,WH19,15.93
Farm_08894,WH16,25.56
Farm_08895,WH19,45.6
Farm_08896,WH01,5.76
Farm_08897,WH12,71.87
Farm_08898,WH12,53.13
Farm_08899,WH06,24.49
Farm_08900,WH19,70.76
Farm_08901,WH07,38.1
Farm_08902,WH04,58.54
Farm_08903,WH13,48.64
Farm_08904,WH11,37.58
Farm_08905,WH03,55.57
Farm_08906,WH15,1.0
Farm_08907,WH04,20.55
Farm_08908,WH11,57.81
Farm_08909,WH02,47.64
Farm_08910,WH14,72.88
Farm_08911,WH20,70.64
Farm_08912,WH16,19.34
Farm_08913,WH20,20.06
Farm_08914,WH07,10.29
Farm_08915,WH19,10.85
Farm_08916,WH09,24.8
Farm_08917,WH05,23.36
Farm_08918,WH17,21.96
Farm_08919,WH20,19.16
Farm_08920,WH20,47.3
Farm_08921,WH01,23.23
Farm_08922,WH06,4.03
Farm_08923,WH04,7.13
Farm_08924,WH08,2.96
Farm_08925,WH14,23.46
Farm_08926,WH14,8.46
Farm_08927,WH18,28.84
Farm_08928,WH01,47.22
Farm_08929,WH18,33.44
Farm_08930,WH09,15.76
Farm_08931,WH16,64.7
Farm_08932,WH15,73.64
Farm_08933,WH01,56.43
Farm_08934,WH14,67.17
Farm_08935,WH16,39.91
Farm_08936,WH02,41.7
Farm_08937,WH18,38.66
Farm_08938,WH13,55.54
Farm_08939,WH01,40.44
Farm_08940,WH09,5.01
Farm_08941,WH15,53.94
Farm_08942,WH18,37.21
Farm_08943,WH09,44.2
Farm_08944,WH10,71.29
Farm_08945,WH04,1.31
Farm_08946,WH07,53.3
Farm_08947,WH11,13.02
Farm_08948,WH05,29.21
Farm_08949,WH12,35.47
Farm_08950,WH14,40.63
Farm_08951,WH12,60.25
Farm_08952,WH02,28.82
Farm_08953,WH15,19.33
Farm_08954,WH04,57.96
Farm_08955,WH01,72.59
Farm_08956,WH15,22.14
Farm_08957,WH12,48.73
Farm_08958,WH03,27.42
Farm_08959,WH07,23.06
Farm_08960,WH08,1.2
Farm_08961,WH11,39.21
Farm_08962,WH06,0.98
Farm_08963,WH20,71.72
Farm_08964,WH11,56.26
Farm_08965,WH12,38.82
Farm_08966,WH03,67.81
Farm_08967,WH09,58.63
Farm_08968,WH15,35.16
Farm_08969,WH15,39.97
Farm_08970,WH18,47.21
Farm_08971,WH15,54.72
Farm_08972,WH11,11.98
Farm_08973,WH10,7.06
Farm_08974,WH11,71.25
Farm_08975,WH08,4.41
Farm_08976,WH19,47.13
Farm_08977,WH12,3.17
Farm_08978,WH03,14.68
Farm_08979,WH08,9.95
Farm_08980,WH13,45.28
Farm_08981,WH16,7.95
Farm_08982,WH09,24.23
Farm_08983,WH03,4.45
Farm_08984,WH03,49.98
Farm_08985,WH18,5.53
Farm_08986,WH08,15.15
Farm_08987,WH02,25.38
Farm_08988,WH12,29.31
Farm_08989,WH05,54.41
Farm_08990,WH11,25.05
Farm_08991,WH02,9.56
Farm_08992,WH05,33.54
Farm_08993,WH18,27.44
Farm_08994,WH08,47.47
Farm_08995,WH04,40.02
Farm_08996,WH17,63.44
Farm_08997,WH14,7.02
Farm_08998,WH07,16.62
Farm_08999,WH14,25.98
Farm_09000,WH18,55.96
Farm_09001,WH13,73.28
Farm_09002,WH20,1.36
Farm_09003,WH09,14.85
Farm_09004,WH05,10.54
Farm_09005,WH16,23.81
Farm_09006,WH13,66.65
Farm_09007,WH03,30.88
Farm_09008,WH08,3.73
Farm_09009,WH11,7.87
Farm_09010,WH19,43.1
Farm_09011,WH17,38.28
Farm_09012,WH19,59.63
Farm_09013,WH08,29.35
Farm_09014,WH06,17.79
Farm_09015,WH19,18.68
Farm_09016,WH14,10.5
Farm_09017,WH07,4.06
Farm_09018,WH07,56.42
Farm_09019,WH08,56.55
Farm_09020,WH07,15.91
Farm_09021,WH20,18.76
Farm_09022,WH08,68.07
Farm_09023,WH17,10.12
Farm_09024,WH10,23.2
Farm_09025,WH17,6.39
Farm_09026,WH15,64.08
Farm_09027,WH02,58.8
Farm_09028,WH07,53.01
Farm_09029,WH15,23.34
Farm_09030,WH04,11.47
Farm_09031,WH07,65.3
Farm_09032,WH19,11.68
Farm_09033,WH03,6.31
Farm_09034,WH06,9.32
Farm_09035,WH03,3.5
Farm_09036,WH05,23.03
Farm_09037,WH08,20.3
Farm_09038,WH02,0.52
Farm_09039,WH18,6.35
Farm_09040,WH09,49.35
Farm_09041,WH10,19.71
Farm_09042,WH17,27.55
Farm_09043,WH01,14.1
Farm_09044,WH06,37.79
Farm_09045,WH06,5.83
Farm_09046,WH02,59.48
Farm_09047,WH07,44.01
Farm_09048,WH10,4.41
Farm_09049,WH09,59.02
Farm_09050,WH16,72.58
Farm_09051,WH07,42.97
Farm_09052,WH19,3.96
Farm_09053,WH20,39.59
Farm_09054,WH13,35.41
Farm_09055,WH06,67.68
Farm_09056,WH20,73.23
Farm_09057,WH10,22.06
Farm_09058,WH17,25.32
Farm_09059,WH16,23.58
Farm_09060,WH08,59.1
Farm_09061,WH05,26.75
Farm_09062,WH10,23.0
Farm_09063,WH03,31.57
Farm_09064,WH17,21.57
Farm_09065,WH14,47.76
Farm_09066,WH09,58.4
Farm_09067,WH14,35.91
Farm_09068,WH01,49.93
Farm_09069,WH16,60.23
Farm_09070,WH13,8.52
Farm_09071,WH10,30.72
Farm_09072,WH18,9.18
Farm_09073,WH18,37.27
Farm_09074,WH10,52.76
Farm_09075,WH17,40.18
Farm_09076,WH14,58.91
Farm_09077,WH02,22.18
Farm_09078,WH06,6.23
Farm_09079,WH18,38.94
Farm_09080,WH05,74.49
Farm_09081,WH09,23.97
Farm_09082,WH07,72.95
Farm_09083,WH20,21.24
Farm_09084,WH04,66.17
Farm_09085,WH19,2.72
Farm_09086,WH18,51.92
Farm_09087,WH14,13.95
Farm_09088,WH15,18.32
Farm_09089,WH08,25.7
Farm_09090,WH05,63.58
Farm_09091,WH10,12.46
Farm_09092,WH12,46.02
Farm_09093,WH06,32.08
Farm_09094,WH15,1.27
Farm_09095,WH16,70.05
Farm_09096,WH15,24.06
Farm_09097,WH03,6.18
Farm_09098,WH05,8.1
Farm_09099,WH20,68.58
Farm_09100,WH20,33.85
Farm_09101,WH07,73.15
Farm_09102,WH05,49.72
Farm_09103,WH19,4.27
Farm_09104,WH07,63.16
Farm_09105,WH08,25.94
Farm_09106,WH11,62.26
Farm_09107,WH15,34.86
Farm_09108,WH20,27.64
Farm_09109,WH20,50.88
Farm_09110,WH02,12.55
Farm_09111,WH20,20.59
Farm_09112,WH12,35.92
Farm_09113,WH02,55.52
Farm_09114,WH05,22.12
Farm_09115,WH03,43.32
Farm_09116,WH13,30.17
Farm_09117,WH19,50.52
Farm_09118,WH19,13.62
Farm_09119,WH04,47.02
Farm_09120,WH08,45.75
Farm_09121,WH17,6.52
Farm_09122,WH05,69.94
Farm_09123,WH11,73.71
Farm_09124,WH10,9.03
Farm_09125,WH16,53.81
Farm_09126,WH10,47.31
Farm_09127,WH20,60.97
Farm_09128,WH03,12.89
Farm_09129,WH16,66.8
Farm_09130,WH08,4.52
Farm_09131,WH10,60.32
Farm_09132,WH09,50.14
Farm_09133,WH17,3.59
Farm_09134,WH20,4.69
Farm_09135,WH05,39.77
Farm_09136,WH18,59.42
Farm_09137,WH08,71.29
Farm_09138,WH09,64.75
Farm_09139,WH02,12.47
Farm_09140,WH18,54.49
Farm_09141,WH01,14.98
Farm_09142,WH16,58.4
Farm_09143,WH09,62.56
Farm_09144,WH19,9.53
Farm_09145,WH03,9.52
Farm_09146,WH18,14.38
Farm_09147,WH10,54.29
Farm_09148,WH13,26.54
Farm_09149,WH06,33.08
Farm_09150,WH11,34.56
Farm_09151,WH06,53.11
Farm_09152,WH10,32.21
Farm_09153,WH18,26.71
Farm_09154,WH17,26.93
Farm_09155,WH09,18.49
Farm_09156,WH03,31.42
Farm_09157,WH09,0.72
Farm_09158,WH08,47.78
Farm_09159,WH05,29.6
Farm_09160,WH10,41.12
Farm_09161,WH11,64.38
Farm_09162,WH11,11.09
Farm_09163,WH08,28.43
Farm_09164,WH16,45.39
Farm_09165,WH19,70.95
Farm_09166,WH19,14.26
Farm_09167,WH16,38.59
Farm_09168,WH20,74.25
Farm_09169,WH18,32.23
Farm_09170,WH03,15.13
Farm_09171,WH07,57.44
Farm_09172,WH04,54.12
Farm_09173,WH04,21.38
Farm_09174,WH17,25.73
Farm_09175,WH05,42.22
Farm_09176,WH18,40.19
Farm_09177,WH20,46.62
Farm_09178,WH09,38.68
Farm_09179,WH20,73.38
Farm_09180,WH01,48.52
Farm_09181,WH17,68.03
Farm_09182,WH10,69.8
Farm_09183,WH20,67.09
Farm_09184,WH12,4.84
Farm_09185,WH10,72.86
Farm_09186,WH01,28.03
Farm_09187,WH07,58.2
Farm_09188,WH17,28.34
Farm_09189,WH17,61.91
Farm_09190,WH19,37.18
Farm_09191,WH10,65.55
Farm_09192,WH10,52.14
Farm_09193,WH05,10.79
Farm_09194,WH07,11.47
Farm_09195,WH15,63.98
Farm_09196,WH08,74.15
Farm_09197,WH09,63.3
Farm_09198,WH14,59.47
Farm_09199,WH08,53.88
Farm_09200,WH06,22.98
Farm_09201,WH08,27.33
Farm_09202,WH20,3.16
Farm_09203,WH17,3.37
Farm_09204,WH20,66.63
Farm_09205,WH16,72.28
Farm_09206,WH17,29.58
Farm_09207,WH20,60.82
Farm_09208,WH10,26.96
Farm_09209,WH05,54.92
Farm_09210,WH10,59.75
Farm_09211,WH09,68.69
Farm_09212,WH03,51.76
Farm_09213,WH15,10.8
Farm_09214,WH17,74.37
Farm_09215,WH13,25.74
Farm_09216,WH11,24.06
Farm_09217,WH09,48.89
Farm_09218,WH10,15.78
Farm_09219,WH09,64.99
Farm_09220,WH12,53.16
Farm_09221,WH15,54.59
Farm_09222,WH20,30.78
Farm_09223,WH01,10.1
Farm_09224,WH20,45.45
Farm_09225,WH09,54.07
Farm_09226,WH13,49.61
Farm_09227,WH02,26.97
Farm_09228,WH17,71.12
Farm_09229,WH20,8.59
Farm_09230,WH11,33.21
Farm_09231,WH12,64.99
Farm_09232,WH08,65.05
Farm_09233,WH11,37.52
Farm_09234,WH09,42.79
Farm_09235,WH12,44.73
Farm_09236,WH08,2.29
Farm_09237,WH09,74.62
Farm_09238,WH09,71.23
Farm_09239,WH13,50.36
Farm_09240,WH11,61.01
Farm_09241,WH16,12.15
Farm_09242,WH18,57.38
Farm_09243,WH02,33.33
Farm_09244,WH09,70.22
Farm_09245,WH03,72.6
Farm_09246,WH04,55.34
Farm_09247,WH16,47.57
Farm_09248,WH07,70.49
Farm_09249,WH13,1.41
Farm_09250,WH14,9.39
Farm_09251,WH03,52.5
Farm_09252,WH15,66.14
Farm_09253,WH14,65.47
Farm_09254,WH02,7.69
Farm_09255,WH06,49.76
Farm_09256,WH03,44.86
Farm_09257,WH01,67.72
Farm_09258,WH01,16.72
Farm_09259,WH17,59.54
Farm_09260,WH17,47.79
Farm_09261,WH18,61.71
Farm_09262,WH07,24.13
Farm_09263,WH16,73.53
Farm_09264,WH08,19.4
Farm_09265,WH13,3.08
Farm_09266,WH16,71.47
Farm_09267,WH09,29.31
Farm_09268,WH02,5.32
Farm_09269,WH06,11.18
Farm_09270,WH19,64.81
Farm_09271,WH14,59.45
Farm_09272,WH02,27.84
Farm_09273,WH19,40.33
Farm_09274,WH14,71.02
Farm_09275,WH16,45.55
Farm_09276,WH09,40.5
Farm_09277,WH07,12.62
Farm_09278,WH20,58.07
Farm_09279,WH04,56.36
Farm_09280,WH10,52.04
Farm_09281,WH08,23.5
Farm_09282,WH03,12.49
Farm_09283,WH08,40.7
Farm_09284,WH08,0.99
Farm_09285,WH20,66.62
Farm_09286,WH20,24.9
Farm_09287,WH12,55.53
Farm_09288,WH14,5.55
Farm_09289,WH12,60.82
Farm_09290,WH19,50.48
Farm_09291,WH18,70.15
Farm_09292,WH12,52.55
Farm_09293,WH15,44.22
Farm_09294,WH14,56.21
Farm_09295,WH18,32.26
Farm_09296,WH17,73.94
Farm_09297,WH20,49.44
Farm_09298,WH05,31.97
Farm_09299,WH05,55.31
Farm_09300,WH11,46.6
Farm_09301,WH03,63.18
Farm_09302,WH18,50.73
Farm_09303,WH14,11.06
Farm_09304,WH14,20.56
Farm_09305,WH04,53.66
Farm_09306,WH14,18.99
Farm_09307,WH19,70.98
Farm_09308,WH12,27.61
Farm_09309,WH17,53.6
Farm_09310,WH04,61.4
Farm_09311,WH07,38.91
Farm_09312,WH09,63.3
Farm_09313,WH14,30.86
Farm_09314,WH13,16.13
Farm_09315,WH10,57.83
Farm_09316,WH13,4.12
Farm_09317,WH14,41.32
Farm_09318,WH11,40.89
Farm_09319,WH06,3.95
Farm_09320,WH11,16.53
Farm_09321,WH10,19.35
Farm_09322,WH14,55.59
Farm_09323,WH06,58.04
Farm_09324,WH13,6.63
Farm_09325,WH11,69.04
Farm_09326,WH08,42.72
Farm_09327,WH02,25.21
Farm_09328,WH13,36.04
Farm_09329,WH09,32.69
Farm_09330,WH05,66.7
Farm_09331,WH04,5.58
Farm_09332,WH08,4.96
Farm_09333,WH16,49.96
Farm_09334,WH17,27.42
Farm_09335,WH11,68.6
Farm_09336,WH04,61.38
Farm_09337,WH07,20.21
Farm_09338,WH11,69.11
Farm_09339,WH11,60.27
Farm_09340,WH06,27.33
Farm_09341,WH07,65.23
Farm_09342,WH16,49.1
Farm_09343,WH20,50.34
Farm_09344,WH08,8.94
Farm_09345,WH07,68.78
Farm_09346,WH09,44.71
Farm_09347,WH09,10.82
Farm_09348,WH19,52.44
Farm_09349,WH09,17.64
Farm_09350,WH09,73.86
Farm_09351,WH03,15.63
Farm_09352,WH16,11.23
Farm_09353,WH06,39.49
Farm_09354,WH17,48.74
Farm_09355,WH08,40.32
Farm_09356,WH18,11.69
Farm_09357,WH10,16.56
Farm_09358,WH04,55.96
Farm_09359,WH10,0.56
Farm_09360,WH06,5.37
Farm_09361,WH13,23.7
Farm_09362,WH18,36.12
Farm_09363,WH01,38.55
Farm_09364,WH05,16.15
Farm_09365,WH16,2.5
Farm_09366,WH10,42.5
Farm_09367,WH20,63.0
Farm_09368,WH05,5.14
Farm_09369,WH02,44.55
Farm_09370,WH15,27.17
Farm_09371,WH07,48.72
Farm_09372,WH11,66.99
Farm_09373,WH03,39.09
Farm_09374,WH14,6.91
Farm_09375,WH20,42.8
Farm_09376,WH01,2.41
Farm_09377,WH10,13.63
Farm_09378,WH10,61.74
Farm_09379,WH09,69.31
Farm_09380,WH03,61.21
Farm_09381,WH10,25.44
Farm_09382,WH02,1.82
Farm_09383,WH11,68.84
Farm_09384,WH16,34.78
Farm_09385,WH10,54.41
Farm_09386,WH02,32.54
Farm_09387,WH09,29.19
Farm_09388,WH12,43.86
Farm_09389,WH01,20.04
Farm_09390,WH07,20.73
Farm_09391,WH20,31.53
Farm_09392,WH08,5.59
Farm_09393,WH16,44.41
Farm_09394,WH16,36.53
Farm_09395,WH08,20.61
Farm_09396,WH17,41.53
Farm_09397,WH15,32.0
Farm_09398,WH15,46.45
Farm_09399,WH14,31.42
Farm_09400,WH11,8.67
Farm_09401,WH11,70.46
Farm_09402,WH02,7.37
Farm_09403,WH16,66.3
Farm_09404,WH20,36.39
Farm_09405,WH12,59.92
Farm_09406,WH15,51.37
Farm_09407,WH16,37.73
Farm_09408,WH09,11.61
Farm_09409,WH19,32.49
Farm_09410,WH17,62.38
Farm_09411,WH14,26.49
Farm_09412,WH13,23.69
Farm_09413,WH11,47.07
Farm_09414,WH02,45.39
Farm_09415,WH05,65.49
Farm_09416,WH15,72.81
Farm_09417,WH12,60.46
Farm_09418,WH14,63.95
Farm_09419,WH15,54.6
Farm_09420,WH01,24.83
Farm_09421,WH13,31.6
Farm_09422,WH18,53.49
Farm_09423,WH19,18.27
Farm_09424,WH20,19.49
Farm_09425,WH18,62.8
Farm_09426,WH14,35.1
Farm_09427,WH07,27.31
Farm_09428,WH09,56.14
Farm_09429,WH03,18.95
Farm_09430,WH13,38.94
Farm_09431,WH16,49.46
Farm_09432,WH01,2.73
Farm_09433,WH01,61.28
Farm_09434,WH06,73.26
Farm_09435,WH10,70.78
Farm_09436,WH17,46.53
Farm_09437,WH13,74.87
Farm_09438,WH13,26.25
Farm_09439,WH14,0.83
Farm_09440,WH06,42.08
Farm_09441,WH06,46.24
Farm_09442,WH19,28.58
Farm_09443,WH07,36.79
Farm_09444,WH18,43.33
Farm_09445,WH01,10.28
Farm_09446,WH15,72.53
Farm_09447,WH08,4.13
Farm_09448,WH09,28.38
Farm_09449,WH03,34.11
Farm_09450,WH05,6.71
Farm_09451,WH20,37.11
Farm_09452,WH16,7.67
Farm_09453,WH15,36.77
Farm_09454,WH19,9.14
Farm_09455,WH06,7.07
Farm_09456,WH08,71.85
Farm_09457,WH11,68.59
Farm_09458,WH13,50.87
Farm_09459,WH17,43.9
Farm_09460,WH13,74.36
Farm_09461,WH02,24.29
Farm_09462,WH20,1.94
Farm_09463,WH20,10.54
Farm_09464,WH17,16.16
Farm_09465,WH12,18.67
Farm_09466,WH15,62.12
Farm_09467,WH14,2.89
Farm_09468,WH10,40.25
Farm_09469,WH09,21.81
Farm_09470,WH15,45.41
Farm_09471,WH07,45.37
Farm_09472,WH20,72.38
Farm_09473,WH05,20.08
Farm_09474,WH10,18.39
Farm_09475,WH15,21.6
Farm_09476,WH15,35.89
Farm_09477,WH10,6.95
Farm_09478,WH08,68.62
Farm_09479,WH06,4.81
Farm_09480,WH06,60.65
Farm_09481,WH14,44.99
Farm_09482,WH15,60.05
Farm_09483,WH16,24.25
Farm_09484,WH09,10.56
Farm_09485,WH20,49.95
