farm_id,disease,severity
Farm_08152,Fall Armyworm,Low
Farm_08153,Healthy,High
Farm_08154,Root Rot,High
Farm_08155,Rust,Low
Farm_08156,Leaf Blight,Medium
Farm_08157,Leaf Blight,Low
Farm_08158,Healthy,High
Farm_08159,Leaf Blight,Medium
Farm_08160,Healthy,Medium
Farm_08161,Root Rot,High
Farm_08162,Root Rot,Medium
Farm_08163,Healthy,Medium
Farm_08164,Root Rot,Low
Farm_08165,Leaf Blight,Medium
Farm_08166,Root Rot,Low
Farm_08167,Root Rot,Medium
Farm_08168,Fall Armyworm,Medium
Farm_08169,Rust,High
Farm_08170,Fall Armyworm,Medium
Farm_08171,Root Rot,High
Farm_08172,Root Rot,High
Farm_08173,Healthy,Medium
Farm_08174,Healthy,High
Farm_08175,Leaf Blight,Medium
Farm_08176,Fall Armyworm,Low
Farm_08177,Leaf Blight,Low
Farm_08178,Healthy,Low
Farm_08179,Healthy,Low
Farm_08180,Rust,Medium
Farm_08181,Root Rot,High
Farm_08182,Leaf Blight,Medium
Farm_08183,Rust,High
Farm_08184,Leaf Blight,Low
Farm_08185,Leaf Blight,Medium
Farm_08186,Healthy,High
Farm_08187,Root Rot,Low
Farm_08188,Leaf Blight,Low
Farm_08189,Root Rot,Medium
Farm_08190,Rust,Low
Farm_08191,Root Rot,Low
Farm_08192,Root Rot,High
Farm_08193,Fall Armyworm,High
Farm_08194,Fall Armyworm,High
Farm_08195,Root Rot,High
Farm_08196,Leaf Blight,Medium
Farm_08197,Rust,Medium
Farm_08198,Rust,Low
Farm_08199,Root Rot,High
Farm_08200,Leaf Blight,Medium
Farm_08201,Leaf Blight,High
Farm_08202,Leaf Blight,Low
Farm_08203,Healthy,Medium
Farm_08204,Root Rot,Low
Farm_08205,Leaf Blight,High
Farm_08206,Root Rot,Low
Farm_08207,Fall Armyworm,Low
Farm_08208,Healthy,High
Farm_08209,Root Rot,Medium
Farm_08210,Leaf Blight,Low
Farm_08211,Healthy,Medium
Farm_08212,Healthy,Low
Farm_08213,Healthy,Medium
Farm_08214,Healthy,Medium
Farm_08215,Leaf Blight,Medium
Farm_08216,Healthy,Medium
Farm_08217,Root Rot,Low
Farm_08218,Root Rot,High
Farm_08219,Healthy,Low
Farm_08220,Rust,Medium
Farm_08221,Root Rot,Medium
Farm_08222,Fall Armyworm,Low
Farm_08223,Leaf Blight,Low
Farm_08224,Healthy,Medium
Farm_08225,Root Rot,Medium
Farm_08226,Rust,High
Farm_08227,Healthy,High
Farm_08228,Fall Armyworm,Medium
Farm_08229,Fall Armyworm,High
Farm_08230,Healthy,Medium
Farm_08231,Healthy,Medium
Farm_08232,Leaf Blight,Medium
Farm_08233,Root Rot,Low
Farm_08234,Root Rot,Low
Farm_08235,Rust,Low
Farm_08236,Leaf Blight,High
Farm_08237,Fall Armyworm,High
Farm_08238,Root Rot,High
Farm_08239,Leaf Blight,High
Farm_08240,Healthy,Low
Farm_08241,Leaf Blight,High
Farm_08242,Healthy,Low
Farm_08243,Healthy,High
Farm_08244,Leaf Blight,Medium
Farm_08245,Root Rot,Low
Farm_08246,Rust,Low
Farm_08247,Healthy,High
Farm_08248,Rust,Medium
Farm_08249,Fall Armyworm,Medium
Farm_08250,Root Rot,Low
Farm_08251,Rust,Low
Farm_08252,Fall Armyworm,Low
Farm_08253,Leaf Blight,Medium
Farm_08254,Healthy,Medium
Farm_08255,Leaf Blight,Low
Farm_08256,Root Rot,High
Farm_08257,Leaf Blight,High
Farm_08258,Fall Armyworm,High
Farm_08259,Fall Armyworm,Low
Farm_08260,Fall Armyworm,High
Farm_08261,Fall Armyworm,Medium
Farm_08262,Fall Armyworm,Medium
Farm_08263,Root Rot,High
Farm_08264,Leaf Blight,Low
Farm_08265,Leaf Blight,Medium
Farm_08266,Healthy,Medium
Farm_08267,Leaf Blight,Medium
Farm_08268,Healthy,Low
Farm_08269,Root Rot,Medium
Farm_08270,Rust,Medium
Farm_08271,Rust,Medium
Farm_08272,Leaf Blight,Low
Farm_08273,Root Rot,Low
Farm_08274,Leaf Blight,Low
Farm_08275,Leaf Blight,Medium
Farm_08276,Root Rot,Medium
Farm_08277,Leaf Blight,Medium
Farm_08278,Leaf Blight,Medium
Farm_08279,Fall Armyworm,Medium
Farm_08280,Rust,Medium
Farm_08281,Root Rot,Medium
Farm_08282,Root Rot,Medium
Farm_08283,Rust,Low
Farm_08284,Root Rot,High
Farm_08285,Fall Armyworm,Medium
Farm_08286,Fall Armyworm,High
Farm_08287,Fall Armyworm,Low
Farm_08288,Rust,High
Farm_08289,Healthy,Medium
Farm_08290,Healthy,Low
Farm_08291,Healthy,Low
Farm_08292,Healthy,High
Farm_08293,Root Rot,High
Farm_08294,Rust,Medium
Farm_08295,Leaf Blight,High
Farm_08296,Rust,High
Farm_08297,Root Rot,Low
Farm_08298,Root Rot,Low
Farm_08299,Fall Armyworm,Medium
Farm_08300,Fall Armyworm,Medium
Farm_08301,Leaf Blight,Medium
Farm_08302,Healthy,High
Farm_08303,Root Rot,Medium
Farm_08304,Healthy,Medium
Farm_08305,Leaf Blight,High
Farm_08306,Healthy,Low
Farm_08307,Root Rot,High
Farm_08308,Leaf Blight,High
Farm_08309,Rust,Low
Farm_08310,Healthy,Medium
Farm_08311,Fall Armyworm,Medium
Farm_08312,Rust,High
Farm_08313,Root Rot,Low
Farm_08314,Root Rot,Medium
Farm_08315,Root Rot,High
Farm_08316,Rust,Medium
Farm_08317,Rust,Low
Farm_08318,Rust,Medium
Farm_08319,Healthy,Medium
Farm_08320,Root Rot,High
Farm_08321,Leaf Blight,High
Farm_08322,Rust,Low
Farm_08323,Leaf Blight,Medium
Farm_08324,Healthy,Low
Farm_08325,Fall Armyworm,High
Farm_08326,Root Rot,Medium
Farm_08327,Healthy,Low
Farm_08328,Rust,Medium
Farm_08329,Leaf Blight,Low
Farm_08330,Fall Armyworm,Medium
Farm_08331,Fall Armyworm,High
Farm_08332,Fall Armyworm,Low
Farm_08333,Rust,High
Farm_08334,Leaf Blight,Medium
Farm_08335,Rust,Low
Farm_08336,Fall Armyworm,Low
Farm_08337,Root Rot,Medium
Farm_08338,Leaf Blight,Medium
Farm_08339,Fall Armyworm,High
Farm_08340,Root Rot,High
Farm_08341,Rust,Medium
Farm_08342,Healthy,Medium
Farm_08343,Root Rot,Medium
Farm_08344,Healthy,Low
Farm_08345,Leaf Blight,Low
Farm_08346,Fall Armyworm,Medium
Farm_08347,Rust,Low
Farm_08348,Root Rot,High
Farm_08349,Fall Armyworm,Low
Farm_08350,Fall Armyworm,High
Farm_08351,Root Rot,High
Farm_08352,Healthy,High
Farm_08353,Healthy,High
Farm_08354,Fall Armyworm,Medium
Farm_08355,Leaf Blight,Medium
Farm_08356,Rust,Medium
Farm_08357,Root Rot,Low
Farm_08358,Fall Armyworm,Medium
Farm_08359,Fall Armyworm,Low
Farm_08360,Root Rot,Medium
Farm_08361,Root Rot,High
Farm_08362,Fall Armyworm,Medium
Farm_08363,Rust,Low
Farm_08364,Fall Armyworm,Medium
Farm_08365,Root Rot,Low
Farm_08366,Root Rot,High
Farm_08367,Rust,Medium
Farm_08368,Healthy,Medium
Farm_08369,Root Rot,High
Farm_08370,Leaf Blight,Medium
Farm_08371,Healthy,High
Farm_08372,Rust,Low
Farm_08373,Healthy,Low
Farm_08374,Healthy,High
Farm_08375,Healthy,Low
Farm_08376,Fall Armyworm,Low
Farm_08377,Fall Armyworm,Low
Farm_08378,Fall Armyworm,Medium
Farm_08379,Root Rot,Low
Farm_08380,Leaf Blight,Low
Farm_08381,Root Rot,High
Farm_08382,Root Rot,Medium
Farm_08383,Rust,Medium
Farm_08384,Rust,Low
Farm_08385,Leaf Blight,Low
Farm_08386,Fall Armyworm,Low
Farm_08387,Healthy,High
Farm_08388,Fall Armyworm,High
Farm_08389,Leaf Blight,High
Farm_08390,Rust,High
Farm_08391,Rust,High
Farm_08392,Root Rot,Low
Farm_08393,Root Rot,Medium
Farm_08394,Root Rot,Low
Farm_08395,Fall Armyworm,Medium
Farm_08396,Root Rot,Medium
Farm_08397,Root Rot,Medium
Farm_08398,Root Rot,High
Farm_08399,Rust,Medium
Farm_08400,Healthy,High
Farm_08401,Healthy,Low
Farm_08402,Leaf Blight,Low
Farm_08403,Fall Armyworm,Low
Farm_08404,Leaf Blight,High
Farm_08405,Leaf Blight,High
Farm_08406,Fall Armyworm,High
Farm_08407,Root Rot,High
Farm_08408,Root Rot,High
Farm_08409,Healthy,Low
Farm_08410,Fall Armyworm,Low
Farm_08411,Root Rot,Medium
Farm_08412,Leaf Blight,High
Farm_08413,Healthy,Medium
Farm_08414,Rust,Medium
Farm_08415,Root Rot,Low
Farm_08416,Rust,Medium
Farm_08417,Leaf Blight,High
Farm_08418,Leaf Blight,High
Farm_08419,Leaf Blight,Medium
Farm_08420,Fall Armyworm,Low
Farm_08421,Rust,Low
Farm_08422,Fall Armyworm,High
Farm_08423,Leaf Blight,High
Farm_08424,Fall Armyworm,Low
Farm_08425,Rust,High
Farm_08426,Root Rot,Medium
Farm_08427,Leaf Blight,High
Farm_08428,Rust,Low
Farm_08429,Root Rot,Medium
Farm_08430,Root Rot,Low
Farm_08431,Leaf Blight,Low
Farm_08432,Healthy,Medium
Farm_08433,Leaf Blight,High
Farm_08434,Root Rot,Low
Farm_08435,Rust,High
Farm_08436,Healthy,Low
Farm_08437,Fall Armyworm,Low
Farm_08438,Root Rot,Low
Farm_08439,Rust,Low
Farm_08440,Root Rot,High
Farm_08441,Leaf Blight,Medium
Farm_08442,Fall Armyworm,Medium
Farm_08443,Fall Armyworm,High
Farm_08444,Root Rot,Medium
Farm_08445,Fall Armyworm,Low
Farm_08446,Root Rot,Medium
Farm_08447,Fall Armyworm,Medium
Farm_08448,Leaf Blight,High
Farm_08449,Healthy,Low
Farm_08450,Leaf Blight,High
Farm_08451,Rust,Low
Farm_08452,Fall Armyworm,High
Farm_08453,Root Rot,Low
Farm_08454,Fall Armyworm,Low
Farm_08455,Fall Armyworm,High
Farm_08456,Leaf Blight,Medium
Farm_08457,Root Rot,High
Farm_08458,Leaf Blight,Medium
Farm_08459,Fall Armyworm,Low
Farm_08460,Fall Armyworm,High
Farm_08461,Leaf Blight,High
Farm_08462,Rust,Medium
Farm_08463,Leaf Blight,Low
Farm_08464,Healthy,Low
Farm_08465,Fall Armyworm,High
Farm_08466,Fall Armyworm,High
Farm_08467,Healthy,High
Farm_08468,Fall Armyworm,Low
Farm_08469,Root Rot,Medium
Farm_08470,Leaf Blight,Medium
Farm_08471,Healthy,Medium
Farm_08472,Fall Armyworm,Low
Farm_08473,Root Rot,Low
Farm_08474,Rust,Low
Farm_08475,Rust,Low
Farm_08476,Fall Armyworm,High
Farm_08477,Rust,Low
Farm_08478,Leaf Blight,Medium
Farm_08479,Root Rot,Low
Farm_08480,Rust,High
Farm_08481,Leaf Blight,Low
Farm_08482,Rust,Medium
Farm_08483,Leaf Blight,High
Farm_08484,Rust,High
Farm_08485,Fall Armyworm,Medium
Farm_08486,Leaf Blight,Low
Farm_08487,Rust,Low
Farm_08488,Rust,High
Farm_08489,Fall Armyworm,Low
Farm_08490,Healthy,Low
Farm_08491,Rust,Medium
Farm_08492,Healthy,Medium
Farm_08493,Leaf Blight,Medium
Farm_08494,Healthy,Low
Farm_08495,Fall Armyworm,Medium
Farm_08496,Leaf Blight,Low
Farm_08497,Rust,Low
Farm_08498,Root Rot,Low
Farm_08499,Healthy,High
Farm_08500,Root Rot,Medium
Farm_08501,Leaf Blight,Low
Farm_08502,Root Rot,Low
Farm_08503,Leaf Blight,High
Farm_08504,Leaf Blight,Low
Farm_08505,Root Rot,Medium
Farm_08506,Leaf Blight,Medium
Farm_08507,Fall Armyworm,High
Farm_08508,Healthy,Medium
Farm_08509,Root Rot,Medium
Farm_08510,Root Rot,High
Farm_08511,Healthy,Low
Farm_08512,Root Rot,Low
Farm_08513,Fall Armyworm,Medium
Farm_08514,Rust,High
Farm_08515,Root Rot,High
Farm_08516,Leaf Blight,Medium
Farm_08517,Rust,Medium
Farm_08518,Root Rot,Medium
Farm_08519,Fall Armyworm,High
Farm_08520,Healthy,High
Farm_08521,Root Rot,High
Farm_08522,Healthy,Medium
Farm_08523,Fall Armyworm,High
Farm_08524,Healthy,High
Farm_08525,Rust,High
Farm_08526,Rust,High
Farm_08527,Leaf Blight,High
Farm_08528,Leaf Blight,Low
Farm_08529,Fall Armyworm,Medium
Farm_08530,Leaf Blight,High
Farm_08531,Fall Armyworm,High
Farm_08532,Rust,High
Farm_08533,Root Rot,High
Farm_08534,Healthy,High
Farm_08535,Leaf Blight,Medium
Farm_08536,Fall Armyworm,High
Farm_08537,Healthy,Low
Farm_08538,Root Rot,High
Farm_08539,Leaf Blight,High
Farm_08540,Rust,Low
Farm_08541,Root Rot,High
Farm_08542,Root Rot,High
Farm_08543,Fall Armyworm,Medium
Farm_08544,Rust,Low
Farm_08545,Fall Armyworm,High
Farm_08546,Fall Armyworm,High
Farm_08547,Fall Armyworm,Low
Farm_08548,Healthy,High
Farm_08549,Leaf Blight,Low
Farm_08550,Healthy,High
Farm_08551,Leaf Blight,High
Farm_08552,Rust,High
Farm_08553,Healthy,Low
Farm_08554,Fall Armyworm,High
Farm_08555,Rust,Low
Farm_08556,Healthy,Medium
Farm_08557,Root Rot,Low
Farm_08558,Leaf Blight,Low
Farm_08559,Leaf Blight,High
Farm_08560,Fall Armyworm,Medium
Farm_08561,Healthy,Low
Farm_08562,Rust,High
Farm_08563,Leaf Blight,Medium
Farm_08564,Fall Armyworm,Medium
Farm_08565,Fall Armyworm,Medium
Farm_08566,Leaf Blight,Low
Farm_08567,Leaf Blight,High
Farm_08568,Healthy,Low
Farm_08569,Rust,Medium
Farm_08570,Healthy,Medium
Farm_08571,Rust,Medium
Farm_08572,Leaf Blight,High
Farm_08573,Healthy,Low
Farm_08574,Leaf Blight,High
Farm_08575,Leaf Blight,High
Farm_08576,Healthy,Low
Farm_08577,Rust,Low
Farm_08578,Fall Armyworm,Medium
Farm_08579,Fall Armyworm,High
Farm_08580,Leaf Blight,Low
Farm_08581,Fall Armyworm,Low
Farm_08582,Root Rot,Low
Farm_08583,Rust,High
Farm_08584,Root Rot,High
Farm_08585,Rust,High
Farm_08586,Healthy,High
Farm_08587,Root Rot,High
Farm_08588,Leaf Blight,Low
Farm_08589,Healthy,Medium
Farm_08590,Healthy,Medium
Farm_08591,Root Rot,Medium
Farm_08592,Healthy,Low
Farm_08593,Rust,Low
Farm_08594,Leaf Blight,Low
Farm_08595,Rust,High
Farm_08596,Leaf Blight,Medium
Farm_08597,Rust,Medium
Farm_08598,Fall Armyworm,Low
Farm_08599,Healthy,Medium
Farm_08600,Fall Armyworm,Low
Farm_08601,Leaf Blight,Low
Farm_08602,Root Rot,High
Farm_08603,Healthy,Medium
Farm_08604,Root Rot,High
Farm_08605,Fall Armyworm,High
Farm_08606,Rust,Medium
Farm_08607,Leaf Blight,Low
Farm_08608,Root Rot,Medium
Farm_08609,Root Rot,Low
Farm_08610,Healthy,Low
Farm_08611,Rust,High
Farm_08612,Fall Armyworm,Medium
Farm_08613,Leaf Blight,Low
Farm_08614,Root Rot,Low
Farm_08615,Healthy,Medium
Farm_08616,Healthy,Medium
Farm_08617,Leaf Blight,Low
Farm_08618,Healthy,High
Farm_08619,Leaf Blight,High
Farm_08620,Healthy,Low
Farm_08621,Leaf Blight,Low
Farm_08622,Root Rot,Low
Farm_08623,Rust,Medium
Farm_08624,Healthy,Low
Farm_08625,Rust,Medium
Farm_08626,Healthy,High
Farm_08627,Fall Armyworm,Low
Farm_08628,Fall Armyworm,Medium
Farm_08629,Root Rot,Low
Farm_08630,Root Rot,High
Farm_08631,Leaf Blight,Medium
Farm_08632,Leaf Blight,Medium
Farm_08633,Fall Armyworm,Medium
Farm_08634,Root Rot,Medium
Farm_08635,Root Rot,High
Farm_08636,Fall Armyworm,Medium
Farm_08637,Healthy,Low
Farm_08638,Rust,High
Farm_08639,Healthy,Low
Farm_08640,Leaf Blight,Low
Farm_08641,Healthy,Low
Farm_08642,Healthy,Low
Farm_08643,Leaf Blight,Medium
Farm_08644,Fall Armyworm,Low
Farm_08645,Leaf Blight,Medium
Farm_08646,Root Rot,High
Farm_08647,Rust,Low
Farm_08648,Rust,Medium
Farm_08649,Rust,Medium
Farm_08650,Fall Armyworm,Medium
Farm_08651,Healthy,Medium
Farm_08652,Rust,High
Farm_08653,Healthy,Medium
Farm_08654,Healthy,Medium
Farm_08655,Leaf Blight,High
Farm_08656,Healthy,High
Farm_08657,Rust,Medium
Farm_08658,Root Rot,Medium
Farm_08659,Root Rot,Low
Farm_08660,Rust,Low
Farm_08661,Leaf Blight,High
Farm_08662,Rust,Low
Farm_08663,Root Rot,Low
Farm_08664,Healthy,Low
Farm_08665,Rust,High
Farm_08666,Rust,High
Farm_08667,Root Rot,Medium
Farm_08668,Healthy,High
Farm_08669,Rust,Low
Farm_08670,Healthy,Low
Farm_08671,Healthy,Low
Farm_08672,Rust,High
Farm_08673,Rust,Low
Farm_08674,Root Rot,Low
Farm_08675,Healthy,Medium
Farm_08676,Root Rot,High
Farm_08677,Root Rot,Low
Farm_08678,Healthy,High
Farm_08679,Rust,High
Farm_08680,Leaf Blight,High
Farm_08681,Healthy,High
Farm_08682,Root Rot,Medium
Farm_08683,Leaf Blight,Medium
Farm_08684,Healthy,Low
Farm_08685,Leaf Blight,Low
Farm_08686,Leaf Blight,Low
Farm_08687,Rust,Medium
Farm_08688,Healthy,High
Farm_08689,Fall Armyworm,Medium
Farm_08690,Healthy,Low
Farm_08691,Root Rot,Low
Farm_08692,Rust,High
Farm_08693,Root Rot,Medium
Farm_08694,Leaf Blight,Low
Farm_08695,Healthy,Low
Farm_08696,Root Rot,High
Farm_08697,Healthy,High
Farm_08698,Fall Armyworm,High
Farm_08699,Root Rot,Low
Farm_08700,Rust,Low
Farm_08701,Leaf Blight,High
Farm_08702,Healthy,Medium
Farm_08703,Root Rot,Medium
Farm_08704,Root Rot,Low
Farm_08705,Fall Armyworm,High
Farm_08706,Rust,Medium
Farm_08707,Rust,Medium
Farm_08708,Root Rot,High
Farm_08709,Root Rot,Low
Farm_08710,Healthy,Low
Farm_08711,Root Rot,High
Farm_08712,Leaf Blight,High
Farm_08713,Healthy,Low
Farm_08714,Healthy,Medium
Farm_08715,Rust,Low
Farm_08716,Leaf Blight,High
Farm_08717,Healthy,High
Farm_08718,Healthy,Low
Farm_08719,Fall Armyworm,High
Farm_08720,Root Rot,Medium
Farm_08721,Leaf Blight,High
Farm_08722,Rust,Medium
Farm_08723,Leaf Blight,High
Farm_08724,Fall Armyworm,High
Farm_08725,Leaf Blight,Low
Farm_08726,Healthy,High
Farm_08727,Rust,Low
Farm_08728,Leaf Blight,Low
Farm_08729,Healthy,Low
Farm_08730,Healthy,Low
Farm_08731,Leaf Blight,Low
Farm_08732,Healthy,Medium
Farm_08733,Rust,Low
Farm_08734,Root Rot,High
Farm_08735,Fall Armyworm,Low
Farm_08736,Root Rot,Low
Farm_08737,Fall Armyworm,Medium
Farm_08738,Root Rot,High
Farm_08739,Rust,High
Farm_08740,Root Rot,High
Farm_08741,Root Rot,Medium
Farm_08742,Leaf Blight,Medium
Farm_08743,Leaf Blight,Medium
Farm_08744,Healthy,Low
Farm_08745,Rust,High
Farm_08746,Fall Armyworm,Medium
Farm_08747,Healthy,Medium
Farm_08748,Healthy,Medium
Farm_08749,Healthy,High
Farm_08750,Rust,Low
Farm_08751,Rust,Medium
Farm_08752,Leaf Blight,Low
Farm_08753,Leaf Blight,Low
Farm_08754,Healthy,High
Farm_08755,Rust,High
Farm_08756,Root Rot,Low
Farm_08757,Healthy,Medium
Farm_08758,Fall Armyworm,Medium
Farm_08759,Fall Armyworm,Low
Farm_08760,Fall Armyworm,Medium
Farm_08761,Leaf Blight,Low
Farm_08762,Fall Armyworm,High
Farm_08763,Leaf Blight,Low
Farm_08764,Fall Armyworm,Medium
Farm_08765,Root Rot,High
Farm_08766,Fall Armyworm,Medium
Farm_08767,Fall Armyworm,High
Farm_08768,Fall Armyworm,Medium
Farm_08769,Healthy,High
Farm_08770,Healthy,High
Farm_08771,Fall Armyworm,High
Farm_08772,Fall Armyworm,High
Farm_08773,Rust,High
Farm_08774,Leaf Blight,Medium
Farm_08775,Leaf Blight,Low
Farm_08776,Root Rot,Medium
Farm_08777,Leaf Blight,Medium
Farm_08778,Leaf Blight,High
Farm_08779,Leaf Blight,Medium
Farm_08780,Root Rot,Low
Farm_08781,Healthy,Low
Farm_08782,Root Rot,Low
Farm_08783,Fall Armyworm,Medium
Farm_08784,Root Rot,Medium
Farm_08785,Fall Armyworm,Medium
Farm_08786,Healthy,High
Farm_08787,Root Rot,High
Farm_08788,Root Rot,Medium
Farm_08789,Rust,Medium
Farm_08790,Fall Armyworm,Medium
Farm_08791,Rust,High
Farm_08792,Leaf Blight,High
Farm_08793,Root Rot,Medium
Farm_08794,Leaf Blight,High
Farm_08795,Rust,High
Farm_08796,Fall Armyworm,Medium
Farm_08797,Healthy,High
Farm_08798,Leaf Blight,High
Farm_08799,Root Rot,Low
Farm_08800,Healthy,Medium
Farm_08801,Healthy,Low
Farm_08802,Leaf Blight,High
Farm_08803,Fall Armyworm,Medium
Farm_08804,Fall Armyworm,Low
Farm_08805,Leaf Blight,High
Farm_08806,Rust,Medium
Farm_08807,Healthy,High
Farm_08808,Root Rot,Medium
Farm_08809,Leaf Blight,Medium
Farm_08810,Leaf Blight,Medium
Farm_08811,Rust,High
Farm_08812,Healthy,Low
Farm_08813,Leaf Blight,Low
Farm_08814,Root Rot,Low
Farm_08815,Healthy,High
Farm_08816,Leaf Blight,High
Farm_08817,Root Rot,Medium
Farm_08818,Leaf Blight,Low
Farm_08819,Rust,Low
Farm_08820,Root Rot,Medium
Farm_08821,Fall Armyworm,Low
Farm_08822,Root Rot,Low
Farm_08823,Root Rot,Low
Farm_08824,Rust,Low
Farm_08825,Fall Armyworm,Medium
Farm_08826,Rust,Low
Farm_08827,Fall Armyworm,High
Farm_08828,Rust,High
Farm_08829,Root Rot,Medium
Farm_08830,Healthy,High
Farm_08831,Rust,Low
Farm_08832,Healthy,Medium
Farm_08833,Fall Armyworm,Low
Farm_08834,Leaf Blight,High
Farm_08835,Leaf Blight,Low
Farm_08836,Leaf Blight,High
Farm_08837,Leaf Blight,Low
Farm_08838,Leaf Blight,Low
Farm_08839,Rust,Low
Farm_08840,Root Rot,High
Farm_08841,Fall Armyworm,Low
Farm_08842,Root Rot,High
Farm_08843,Fall Armyworm,Medium
Farm_08844,Leaf Blight,High
Farm_08845,Leaf Blight,Medium
Farm_08846,Root Rot,Low
Farm_08847,Rust,High
Farm_08848,Rust,Low
Farm_08849,Leaf Blight,High
Farm_08850,Leaf Blight,High
Farm_08851,Fall Armyworm,High
Farm_08852,Rust,Medium
Farm_08853,Root Rot,High
Farm_08854,Healthy,Medium
Farm_08855,Rust,Low
Farm_08856,Healthy,Low
Farm_08857,Leaf Blight,Medium
Farm_08858,Root Rot,Medium
Farm_08859,Healthy,Low
Farm_08860,Leaf Blight,High
Farm_08861,Healthy,Low
Farm_08862,Fall Armyworm,Medium
Farm_08863,Fall Armyworm,High
Farm_08864,Root Rot,Medium
Farm_08865,Root Rot,Low
Farm_08866,Leaf Blight,High
Farm_08867,Healthy,High
Farm_08868,Root Rot,Medium
Farm_08869,Rust,Low
Farm_08870,Rust,High
Farm_08871,Healthy,High
Farm_08872,Leaf Blight,High
Farm_08873,Rust,Low
Farm_08874,Leaf Blight,High
Farm_08875,Leaf Blight,Medium
Farm_08876,Healthy,Low
Farm_08877,Root Rot,Medium
Farm_08878,Rust,Medium
Farm_08879,Leaf Blight,High
Farm_08880,Root Rot,Low
Farm_08881,Root Rot,High
Farm_08882,Healthy,Medium
Farm_08883,Leaf Blight,High
Farm_08884,Healthy,Low
Farm_08885,Fall Armyworm,Medium
Farm_08886,Rust,High
Farm_08887,Fall Armyworm,Medium
Farm_08888,Root Rot,Low
Farm_08889,Leaf Blight,Low
Farm_08890,Rust,Low
Farm_08891,Healthy,Medium
Farm_08892,Healthy,Medium
Farm_08893,Fall Armyworm,Medium
Farm_08894,Rust,High
Farm_08895,Healthy,Low
Farm_08896,Root Rot,High
Farm_08897,Fall Armyworm,Low
Farm_08898,Healthy,Low
Farm_08899,Leaf Blight,High
Farm_08900,Root Rot,Low
Farm_08901,Healthy,Low
Farm_08902,Healthy,Medium
Farm_08903,Healthy,Low
Farm_08904,Rust,Medium
Farm_08905,Rust,Low
Farm_08906,Fall Armyworm,Low
Farm_08907,Root Rot,Medium
Farm_08908,Root Rot,High
Farm_08909,Rust,High
Farm_08910,Fall Armyworm,Low
Farm_08911,Fall Armyworm,High
Farm_08912,Healthy,Medium
Farm_08913,Leaf Blight,High
Farm_08914,Rust,Low
Farm_08915,Healthy,Low
Farm_08916,Root Rot,Low
Farm_08917,Healthy,Low
Farm_08918,Leaf Blight,High
Farm_08919,Healthy,Medium
Farm_08920,Rust,Medium
Farm_08921,Root Rot,High
Farm_08922,Root Rot,Medium
Farm_08923,Fall Armyworm,Low
Farm_08924,Root Rot,High
Farm_08925,Root Rot,High
Farm_08926,Rust,Low
Farm_08927,Rust,High
Farm_08928,Healthy,Medium
Farm_08929,Healthy,Medium
Farm_08930,Healthy,High
Farm_08931,Healthy,High
Farm_08932,Leaf Blight,Low
Farm_08933,Root Rot,Low
Farm_08934,Fall Armyworm,High
Farm_08935,Fall Armyworm,Low
Farm_08936,Rust,High
Farm_08937,Healthy,Medium
Farm_08938,Fall Armyworm,Medium
Farm_08939,Fall Armyworm,High
Farm_08940,Root Rot,Medium
Farm_08941,Fall Armyworm,Medium
Farm_08942,Leaf Blight,Medium
Farm_08943,Root Rot,High
Farm_08944,Healthy,Medium
Farm_08945,Leaf Blight,Low
Farm_08946,Fall Armyworm,Low
Farm_08947,Leaf Blight,Medium
Farm_08948,Rust,Low
Farm_08949,Root Rot,Low
Farm_08950,Leaf Blight,Low
Farm_08951,Root Rot,Medium
Farm_08952,Fall Armyworm,High
Farm_08953,Fall Armyworm,Low
Farm_08954,Leaf Blight,Medium
Farm_08955,Leaf Blight,Low
Farm_08956,Leaf Blight,High
Farm_08957,Rust,Medium
Farm_08958,Fall Armyworm,High
Farm_08959,Healthy,Low
Farm_08960,Leaf Blight,High
Farm_08961,Healthy,Low
Farm_08962,Healthy,High
Farm_08963,Rust,High
Farm_08964,Fall Armyworm,Low
Farm_08965,Root Rot,Medium
Farm_08966,Healthy,Low
Farm_08967,Root Rot,Low
Farm_08968,Root Rot,High
Farm_08969,Rust,High
Farm_08970,Fall Armyworm,High
Farm_08971,Root Rot,High
Farm_08972,Root Rot,High
Farm_08973,Root Rot,Low
Farm_08974,Fall Armyworm,Medium
Farm_08975,Root Rot,High
Farm_08976,Rust,Medium
Farm_08977,Healthy,Low
Farm_08978,Rust,Medium
Farm_08979,Fall Armyworm,Medium
Farm_08980,Rust,Medium
Farm_08981,Root Rot,Low
Farm_08982,Fall Armyworm,Low
Farm_08983,Leaf Blight,High
Farm_08984,Healthy,High
Farm_08985,Root Rot,Medium
Farm_08986,Leaf Blight,Medium
Farm_08987,Fall Armyworm,Low
Farm_08988,Fall Armyworm,Low
Farm_08989,Leaf Blight,Medium
Farm_08990,Healthy,High
Farm_08991,Fall Armyworm,Medium
Farm_08992,Root Rot,High
Farm_08993,Healthy,High
Farm_08994,Fall Armyworm,High
Farm_08995,Fall Armyworm,High
Farm_08996,Leaf Blight,Low
Farm_08997,Rust,High
Farm_08998,Leaf Blight,Low
Farm_08999,Healthy,Medium
Farm_09000,Leaf Blight,Medium
Farm_09001,Rust,High
Farm_09002,Fall Armyworm,High
Farm_09003,Fall Armyworm,Low
