farmer_id,name,region,experience_years
FRM08307,Farmer 8307,Niger,33
FRM08308,Farmer 8308,Oyo,4
FRM08309,Farmer 8309,Kano,2
FRM08310,Farmer 8310,Kaduna,2
FRM08311,Farmer 8311,Niger,9
FRM08312,Farmer 8312,Ogun,9
FRM08313,Farmer 8313,Plateau,25
FRM08314,Farmer 8314,Benue,19
FRM08315,Farmer 8315,Nasarawa,22
FRM08316,Farmer 8316,Plateau,37
FRM08317,Farmer 8317,Benue,21
FRM08318,Farmer 8318,Bauchi,30
FRM08319,Farmer 8319,Oyo,20
FRM08320,Farmer 8320,Bauchi,1
FRM08321,Farmer 8321,Benue,30
FRM08322,Farmer 8322,Ogun,35
FRM08323,Farmer 8323,Benue,36
FRM08324,Farmer 8324,Plateau,39
FRM08325,Farmer 8325,Enugu,39
FRM08326,Farmer 8326,Nasarawa,18
FRM08327,Farmer 8327,Oyo,4
FRM08328,Farmer 8328,Nasarawa,35
FRM08329,Farmer 8329,Enugu,19
FRM08330,Farmer 8330,Nasarawa,20
FRM08331,Farmer 8331,Niger,16
FRM08332,Farmer 8332,Kaduna,7
FRM08333,Farmer 8333,Kaduna,4
FRM08334,Farmer 8334,Bauchi,37
FRM08335,Farmer 8335,Oyo,31
FRM08336,Farmer 8336,Ogun,11
FRM08337,Farmer 8337,Ogun,27
FRM08338,Farmer 8338,Kano,29
FRM08339,Farmer 8339,Kaduna,40
FRM08340,Farmer 8340,Nasarawa,22
FRM08341,Farmer 8341,Plateau,22
FRM08342,Farmer 8342,Enugu,31
FRM08343,Farmer 8343,Kaduna,14
FRM08344,Farmer 8344,Kano,23
FRM08345,Farmer 8345,Kano,20
FRM08346,Farmer 8346,Benue,28
FRM08347,Farmer 8347,Plateau,39
FRM08348,Farmer 8348,Niger,38
FRM08349,Farmer 8349,Kaduna,20
FRM08350,Farmer 8350,Ogun,31
FRM08351,Farmer 8351,Benue,22
FRM08352,Farmer 8352,Plateau,32
FRM08353,Farmer 8353,Plateau,8
FRM08354,Farmer 8354,Ogun,31
FRM08355,Farmer 8355,Bauchi,12
FRM08356,Farmer 8356,Enugu,15
FRM08357,Farmer 8357,Nasarawa,27
FRM08358,Farmer 8358,Bauchi,7
FRM08359,Farmer 8359,Oyo,5
FRM08360,Farmer 8360,Nasarawa,30
FRM08361,Farmer 8361,Nasarawa,32
FRM08362,Farmer 8362,Niger,14
FRM08363,Farmer 8363,Kaduna,39
FRM08364,Farmer 8364,Bauchi,7
FRM08365,Farmer 8365,Bauchi,30
FRM08366,Farmer 8366,Plateau,1
FRM08367,Farmer 8367,Plateau,5
FRM08368,Farmer 8368,Bauchi,38
FRM08369,Farmer 8369,Enugu,11
FRM08370,Farmer 8370,Kaduna,26
FRM08371,Farmer 8371,Nasarawa,18
FRM08372,Farmer 8372,Plateau,4
FRM08373,Farmer 8373,Kaduna,9
FRM08374,Farmer 8374,Ogun,12
FRM08375,Farmer 8375,Ogun,35
FRM08376,Farmer 8376,Bauchi,9
FRM08377,Farmer 8377,Kano,15
FRM08378,Farmer 8378,Kano,15
FRM08379,Farmer 8379,Bauchi,6
FRM08380,Farmer 8380,Enugu,17
FRM08381,Farmer 8381,Ogun,6
FRM08382,Farmer 8382,Kaduna,33
FRM08383,Farmer 8383,Kano,36
FRM08384,Farmer 8384,Plateau,16
FRM08385,Farmer 8385,Bauchi,18
FRM08386,Farmer 8386,Nasarawa,26
FRM08387,Farmer 8387,Plateau,16
FRM08388,Farmer 8388,Benue,12
FRM08389,Farmer 8389,Kaduna,34
FRM08390,Farmer 8390,Ogun,21
FRM08391,Farmer 8391,Niger,30
FRM08392,Farmer 8392,Enugu,25
FRM08393,Farmer 8393,Enugu,29
FRM08394,Farmer 8394,Nasarawa,24
FRM08395,Farmer 8395,Bauchi,24
FRM08396,Farmer 8396,Oyo,24
FRM08397,Farmer 8397,Kaduna,21
FRM08398,Farmer 8398,Oyo,11
FRM08399,Farmer 8399,Kano,4
FRM08400,Farmer 8400,Bauchi,16
FRM08401,Farmer 8401,Enugu,26
FRM08402,Farmer 8402,Kaduna,7
FRM08403,Farmer 8403,Nasarawa,24
FRM08404,Farmer 8404,Ogun,1
FRM08405,Farmer 8405,Kaduna,24
FRM08406,Farmer 8406,Plateau,20
FRM08407,Farmer 8407,Niger,23
FRM08408,Farmer 8408,Kano,33
FRM08409,Farmer 8409,Bauchi,11
FRM08410,Farmer 8410,Oyo,36
FRM08411,Farmer 8411,Plateau,38
FRM08412,Farmer 8412,Kaduna,38
FRM08413,Farmer 8413,Kano,29
FRM08414,Farmer 8414,Kano,35
FRM08415,Farmer 8415,Bauchi,10
FRM08416,Farmer 8416,Plateau,33
FRM08417,Farmer 8417,Plateau,22
FRM08418,Farmer 8418,Kaduna,7
FRM08419,Farmer 8419,Kano,21
FRM08420,Farmer 8420,Niger,5
FRM08421,Farmer 8421,Enugu,19
FRM08422,Farmer 8422,Kaduna,40
FRM08423,Farmer 8423,Enugu,37
FRM08424,Farmer 8424,Kano,19
FRM08425,Farmer 8425,Niger,1
FRM08426,Farmer 8426,Nasarawa,12
FRM08427,Farmer 8427,Kano,3
FRM08428,Farmer 8428,Nasarawa,24
FRM08429,Farmer 8429,Ogun,5
FRM08430,Farmer 8430,Bauchi,28
FRM08431,Farmer 8431,Kaduna,10
FRM08432,Farmer 8432,Oyo,16
FRM08433,Farmer 8433,Bauchi,5
FRM08434,Farmer 8434,Plateau,7
FRM08435,Farmer 8435,Benue,24
FRM08436,Farmer 8436,Oyo,33
FRM08437,Farmer 8437,Bauchi,21
FRM08438,Farmer 8438,Oyo,2
FRM08439,Farmer 8439,Plateau,1
FRM08440,Farmer 8440,Kano,18
FRM08441,Farmer 8441,Nasarawa,26
FRM08442,Farmer 8442,Oyo,3
FRM08443,Farmer 8443,Ogun,7
FRM08444,Farmer 8444,Oyo,35
FRM08445,Farmer 8445,Benue,40
FRM08446,Farmer 8446,Plateau,11
FRM08447,Farmer 8447,Bauchi,7
FRM08448,Farmer 8448,Kano,1
FRM08449,Farmer 8449,Benue,14
FRM08450,Farmer 8450,Kano,8
FRM08451,Farmer 8451,Bauchi,23
FRM08452,Farmer 8452,Bauchi,12
FRM08453,Farmer 8453,Kano,27
FRM08454,Farmer 8454,Bauchi,14
FRM08455,Farmer 8455,Ogun,9
FRM08456,Farmer 8456,Bauchi,26
FRM08457,Farmer 8457,Kano,33
FRM08458,Farmer 8458,Niger,20
FRM08459,Farmer 8459,Niger,36
FRM08460,Farmer 8460,Kaduna,11
FRM08461,Farmer 8461,Bauchi,16
FRM08462,Farmer 8462,Nasarawa,21
FRM08463,Farmer 8463,Kano,14
FRM08464,Farmer 8464,Niger,35
FRM08465,Farmer 8465,Ogun,7
FRM08466,Farmer 8466,Bauchi,11
FRM08467,Farmer 8467,Nasarawa,29
FRM08468,Farmer 8468,Niger,12
FRM08469,Farmer 8469,Oyo,32
FRM08470,Farmer 8470,Kaduna,39
FRM08471,Farmer 8471,Benue,16
FRM08472,Farmer 8472,Niger,30
FRM08473,Farmer 8473,Plateau,9
FRM08474,Farmer 8474,Benue,27
FRM08475,Farmer 8475,Kano,21
FRM08476,Farmer 8476,Nasarawa,23
FRM08477,Farmer 8477,Kaduna,34
FRM08478,Farmer 8478,Benue,23
FRM08479,Farmer 8479,Kano,8
FRM08480,Farmer 8480,Oyo,32
FRM08481,Farmer 8481,Benue,32
FRM08482,Farmer 8482,Kano,39
FRM08483,Farmer 8483,Oyo,34
FRM08484,Farmer 8484,Oyo,26
FRM08485,Farmer 8485,Nasarawa,40
FRM08486,Farmer 8486,Enugu,24
FRM08487,Farmer 8487,Enugu,1
FRM08488,Farmer 8488,Enugu,1
FRM08489,Farmer 8489,Niger,21
FRM08490,Farmer 8490,Kaduna,21
FRM08491,Farmer 8491,Kaduna,13
FRM08492,Farmer 8492,Kaduna,9
FRM08493,Farmer 8493,Plateau,37
FRM08494,Farmer 8494,Kaduna,12
FRM08495,Farmer 8495,Enugu,35
FRM08496,Farmer 8496,Benue,21
FRM08497,Farmer 8497,Nasarawa,11
FRM08498,Farmer 8498,Niger,8
FRM08499,Farmer 8499,Benue,16
FRM08500,Farmer 8500,Kano,35
FRM08501,Farmer 8501,Benue,11
FRM08502,Farmer 8502,Oyo,1
FRM08503,Farmer 8503,Enugu,22
FRM08504,Farmer 8504,Enugu,20
FRM08505,Farmer 8505,Kano,13
FRM08506,Farmer 8506,Oyo,14
FRM08507,Farmer 8507,Oyo,13
FRM08508,Farmer 8508,Oyo,38
FRM08509,Farmer 8509,Benue,17
FRM08510,Farmer 8510,Enugu,7
FRM08511,Farmer 8511,Ogun,33
FRM08512,Farmer 8512,Benue,24
FRM08513,Farmer 8513,Nasarawa,35
FRM08514,Farmer 8514,Ogun,31
FRM08515,Farmer 8515,Enugu,4
FRM08516,Farmer 8516,Bauchi,40
FRM08517,Farmer 8517,Kaduna,25
FRM08518,Farmer 8518,Kaduna,23
FRM08519,Farmer 8519,Kano,5
FRM08520,Farmer 8520,Benue,7
FRM08521,Farmer 8521,Bauchi,8
FRM08522,Farmer 8522,Plateau,10
FRM08523,Farmer 8523,Niger,28
FRM08524,Farmer 8524,Kano,30
FRM08525,Farmer 8525,Oyo,1
FRM08526,Farmer 8526,Nasarawa,10
FRM08527,Farmer 8527,Benue,31
FRM08528,Farmer 8528,Kaduna,11
FRM08529,Farmer 8529,Ogun,35
FRM08530,Farmer 8530,Ogun,1
FRM08531,Farmer 8531,Plateau,10
FRM08532,Farmer 8532,Bauchi,38
FRM08533,Farmer 8533,Plateau,2
FRM08534,Farmer 8534,Bauchi,6
FRM08535,Farmer 8535,Kano,17
FRM08536,Farmer 8536,Niger,32
FRM08537,Farmer 8537,Oyo,15
FRM08538,Farmer 8538,Kaduna,11
FRM08539,Farmer 8539,Nasarawa,9
FRM08540,Farmer 8540,Kaduna,28
FRM08541,Farmer 8541,Kaduna,29
FRM08542,Farmer 8542,Niger,17
FRM08543,Farmer 8543,Bauchi,29
FRM08544,Farmer 8544,Ogun,8
FRM08545,Farmer 8545,Plateau,2
FRM08546,Farmer 8546,Niger,9
FRM08547,Farmer 8547,Plateau,20
FRM08548,Farmer 8548,Nasarawa,30
FRM08549,Farmer 8549,Kaduna,24
FRM08550,Farmer 8550,Oyo,24
FRM08551,Farmer 8551,Niger,1
FRM08552,Farmer 8552,Benue,12
FRM08553,Farmer 8553,Benue,25
FRM08554,Farmer 8554,Nasarawa,39
FRM08555,Farmer 8555,Enugu,12
FRM08556,Farmer 8556,Enugu,12
FRM08557,Farmer 8557,Oyo,29
FRM08558,Farmer 8558,Kaduna,36
FRM08559,Farmer 8559,Oyo,34
FRM08560,Farmer 8560,Enugu,6
FRM08561,Farmer 8561,Ogun,14
FRM08562,Farmer 8562,Plateau,19
FRM08563,Farmer 8563,Bauchi,26
FRM08564,Farmer 8564,Oyo,19
FRM08565,Farmer 8565,Niger,10
FRM08566,Farmer 8566,Plateau,40
FRM08567,Farmer 8567,Nasarawa,10
FRM08568,Farmer 8568,Nasarawa,32
FRM08569,Farmer 8569,Oyo,5
FRM08570,Farmer 8570,Kaduna,18
FRM08571,Farmer 8571,Oyo,25
FRM08572,Farmer 8572,Plateau,6
FRM08573,Farmer 8573,Ogun,9
FRM08574,Farmer 8574,Kaduna,29
FRM08575,Farmer 8575,Ogun,37
FRM08576,Farmer 8576,Kaduna,11
FRM08577,Farmer 8577,Plateau,20
FRM08578,Farmer 8578,Oyo,1
FRM08579,Farmer 8579,Bauchi,20
FRM08580,Farmer 8580,Nasarawa,19
FRM08581,Farmer 8581,Benue,38
FRM08582,Farmer 8582,Benue,1
FRM08583,Farmer 8583,Oyo,17
FRM08584,Farmer 8584,Kaduna,16
FRM08585,Farmer 8585,Bauchi,37
FRM08586,Farmer 8586,Bauchi,4
FRM08587,Farmer 8587,Kano,39
FRM08588,Farmer 8588,Kano,5
FRM08589,Farmer 8589,Kano,25
FRM08590,Farmer 8590,Kaduna,11
FRM08591,Farmer 8591,Enugu,27
FRM08592,Farmer 8592,Oyo,20
FRM08593,Farmer 8593,Plateau,8
FRM08594,Farmer 8594,Plateau,24
FRM08595,Farmer 8595,Kaduna,32
FRM08596,Farmer 8596,Kano,2
FRM08597,Farmer 8597,Enugu,18
FRM08598,Farmer 8598,Bauchi,10
FRM08599,Farmer 8599,Enugu,29
FRM08600,Farmer 8600,Ogun,28
FRM08601,Farmer 8601,Benue,33
FRM08602,Farmer 8602,Benue,35
FRM08603,Farmer 8603,Enugu,29
FRM08604,Farmer 8604,Plateau,11
FRM08605,Farmer 8605,Ogun,25
FRM08606,Farmer 8606,Nasarawa,11
FRM08607,Farmer 8607,Ogun,26
FRM08608,Farmer 8608,Benue,19
FRM08609,Farmer 8609,Oyo,16
FRM08610,Farmer 8610,Niger,34
FRM08611,Farmer 8611,Ogun,26
FRM08612,Farmer 8612,Enugu,2
FRM08613,Farmer 8613,Enugu,28
FRM08614,Farmer 8614,Kaduna,9
FRM08615,Farmer 8615,Oyo,13
FRM08616,Farmer 8616,Nasarawa,32
FRM08617,Farmer 8617,Oyo,31
FRM08618,Farmer 8618,Nasarawa,13
FRM08619,Farmer 8619,Niger,26
FRM08620,Farmer 8620,Bauchi,17
FRM08621,Farmer 8621,Oyo,24
FRM08622,Farmer 8622,Bauchi,8
FRM08623,Farmer 8623,Kaduna,38
FRM08624,Farmer 8624,Enugu,29
FRM08625,Farmer 8625,Bauchi,19
FRM08626,Farmer 8626,Kano,39
FRM08627,Farmer 8627,Oyo,40
FRM08628,Farmer 8628,Bauchi,3
FRM08629,Farmer 8629,Benue,25
FRM08630,Farmer 8630,Enugu,12
FRM08631,Farmer 8631,Nasarawa,32
FRM08632,Farmer 8632,Niger,9
FRM08633,Farmer 8633,Kaduna,21
FRM08634,Farmer 8634,Bauchi,26
FRM08635,Farmer 8635,Niger,33
FRM08636,Farmer 8636,Enugu,31
FRM08637,Farmer 8637,Ogun,35
FRM08638,Farmer 8638,Enugu,18
FRM08639,Farmer 8639,Plateau,7
FRM08640,Farmer 8640,Nasarawa,5
FRM08641,Farmer 8641,Ogun,15
FRM08642,Farmer 8642,Enugu,4
FRM08643,Farmer 8643,Kaduna,38
FRM08644,Farmer 8644,Nasarawa,23
FRM08645,Farmer 8645,Bauchi,33
FRM08646,Farmer 8646,Ogun,28
FRM08647,Farmer 8647,Plateau,13
FRM08648,Farmer 8648,Enugu,15
FRM08649,Farmer 8649,Plateau,11
FRM08650,Farmer 8650,Kano,1
FRM08651,Farmer 8651,Enugu,8
FRM08652,Farmer 8652,Niger,6
FRM08653,Farmer 8653,Nasarawa,26
FRM08654,Farmer 8654,Bauchi,6
FRM08655,Farmer 8655,Oyo,28
FRM08656,Farmer 8656,Kaduna,36
FRM08657,Farmer 8657,Enugu,5
FRM08658,Farmer 8658,Plateau,30
FRM08659,Farmer 8659,Nasarawa,11
FRM08660,Farmer 8660,Oyo,22
FRM08661,Farmer 8661,Niger,33
FRM08662,Farmer 8662,Ogun,36
FRM08663,Farmer 8663,Niger,36
FRM08664,Farmer 8664,Bauchi,10
FRM08665,Farmer 8665,Oyo,7
FRM08666,Farmer 8666,Ogun,11
FRM08667,Farmer 8667,Bauchi,40
FRM08668,Farmer 8668,Niger,10
FRM08669,Farmer 8669,Oyo,21
FRM08670,Farmer 8670,Plateau,29
FRM08671,Farmer 8671,Enugu,32
FRM08672,Farmer 8672,Niger,39
FRM08673,Farmer 8673,Niger,27
FRM08674,Farmer 8674,Oyo,17
FRM08675,Farmer 8675,Kaduna,23
FRM08676,Farmer 8676,Oyo,15
FRM08677,Farmer 8677,Enugu,8
FRM08678,Farmer 8678,Benue,39
FRM08679,Farmer 8679,Benue,7
FRM08680,Farmer 8680,Niger,35
FRM08681,Farmer 8681,Niger,21
FRM08682,Farmer 8682,Nasarawa,30
FRM08683,Farmer 8683,Kaduna,26
FRM08684,Farmer 8684,Enugu,5
FRM08685,Farmer 8685,Benue,9
FRM08686,Farmer 8686,Oyo,4
FRM08687,Farmer 8687,Ogun,40
FRM08688,Farmer 8688,Niger,38
FRM08689,Farmer 8689,Nasarawa,4
FRM08690,Farmer 8690,Enugu,33
FRM08691,Farmer 8691,Kano,36
FRM08692,Farmer 8692,Kano,33
FRM08693,Farmer 8693,Kano,19
FRM08694,Farmer 8694,Ogun,22
FRM08695,Farmer 8695,Kaduna,32
FRM08696,Farmer 8696,Oyo,28
FRM08697,Farmer 8697,Benue,5
FRM08698,Farmer 8698,Kano,12
FRM08699,Farmer 8699,Plateau,20
FRM08700,Farmer 8700,Oyo,28
FRM08701,Farmer 8701,Bauchi,3
FRM08702,Farmer 8702,Nasarawa,24
FRM08703,Farmer 8703,Kaduna,21
FRM08704,Farmer 8704,Nasarawa,14
FRM08705,Farmer 8705,Oyo,32
FRM08706,Farmer 8706,Kaduna,31
FRM08707,Farmer 8707,Benue,15
FRM08708,Farmer 8708,Niger,18
FRM08709,Farmer 8709,Bauchi,20
FRM08710,Farmer 8710,Enugu,10
FRM08711,Farmer 8711,Plateau,28
FRM08712,Farmer 8712,Enugu,36
FRM08713,Farmer 8713,Plateau,37
FRM08714,Farmer 8714,Kano,21
FRM08715,Farmer 8715,Kaduna,15
FRM08716,Farmer 8716,Ogun,21
FRM08717,Farmer 8717,Kaduna,12
FRM08718,Farmer 8718,Plateau,23
FRM08719,Farmer 8719,Niger,3
FRM08720,Farmer 8720,Bauchi,31
FRM08721,Farmer 8721,Oyo,22
FRM08722,Farmer 8722,Oyo,33
FRM08723,Farmer 8723,Benue,23
FRM08724,Farmer 8724,Nasarawa,6
FRM08725,Farmer 8725,Kaduna,26
FRM08726,Farmer 8726,Niger,38
FRM08727,Farmer 8727,Kaduna,3
FRM08728,Farmer 8728,Niger,9
FRM08729,Farmer 8729,Benue,39
FRM08730,Farmer 8730,Kaduna,6
FRM08731,Farmer 8731,Bauchi,38
FRM08732,Farmer 8732,Plateau,18
FRM08733,Farmer 8733,Nasarawa,10
FRM08734,Farmer 8734,Niger,18
FRM08735,Farmer 8735,Niger,33
FRM08736,Farmer 8736,Benue,16
FRM08737,Farmer 8737,Benue,13
FRM08738,Farmer 8738,Oyo,30
FRM08739,Farmer 8739,Kaduna,19
FRM08740,Farmer 8740,Benue,2
FRM08741,Farmer 8741,Plateau,14
FRM08742,Farmer 8742,Bauchi,15
FRM08743,Farmer 8743,Bauchi,21
FRM08744,Farmer 8744,Ogun,38
FRM08745,Farmer 8745,Kano,10
FRM08746,Farmer 8746,Kaduna,11
FRM08747,Farmer 8747,Nasarawa,17
FRM08748,Farmer 8748,Plateau,7
FRM08749,Farmer 8749,Niger,9
FRM08750,Farmer 8750,Bauchi,31
FRM08751,Farmer 8751,Plateau,33
FRM08752,Farmer 8752,Benue,38
FRM08753,Farmer 8753,Benue,1
FRM08754,Farmer 8754,Kano,25
FRM08755,Farmer 8755,Benue,26
FRM08756,Farmer 8756,Kano,33
FRM08757,Farmer 8757,Benue,9
FRM08758,Farmer 8758,Niger,4
FRM08759,Farmer 8759,Ogun,9
FRM08760,Farmer 8760,Ogun,9
FRM08761,Farmer 8761,Nasarawa,26
FRM08762,Farmer 8762,Enugu,33
FRM08763,Farmer 8763,Ogun,9
FRM08764,Farmer 8764,Bauchi,14
FRM08765,Farmer 8765,Benue,15
FRM08766,Farmer 8766,Kaduna,29
FRM08767,Farmer 8767,Enugu,31
FRM08768,Farmer 8768,Oyo,21
FRM08769,Farmer 8769,Bauchi,2
FRM08770,Farmer 8770,Plateau,6
FRM08771,Farmer 8771,Kaduna,29
FRM08772,Farmer 8772,Nasarawa,26
FRM08773,Farmer 8773,Oyo,25
FRM08774,Farmer 8774,Kaduna,34
FRM08775,Farmer 8775,Benue,37
FRM08776,Farmer 8776,Bauchi,16
FRM08777,Farmer 8777,Oyo,10
FRM08778,Farmer 8778,Niger,22
FRM08779,Farmer 8779,Ogun,36
FRM08780,Farmer 8780,Oyo,32
FRM08781,Farmer 8781,Enugu,30
FRM08782,Farmer 8782,Ogun,38
FRM08783,Farmer 8783,Niger,21
FRM08784,Farmer 8784,Niger,2
FRM08785,Farmer 8785,Plateau,37
FRM08786,Farmer 8786,Enugu,20
FRM08787,Farmer 8787,Benue,21
FRM08788,Farmer 8788,Ogun,17
FRM08789,Farmer 8789,Nasarawa,5
FRM08790,Farmer 8790,Bauchi,6
FRM08791,Farmer 8791,Enugu,20
FRM08792,Farmer 8792,Kano,3
FRM08793,Farmer 8793,Bauchi,29
FRM08794,Farmer 8794,Nasarawa,15
FRM08795,Farmer 8795,Enugu,19
FRM08796,Farmer 8796,Bauchi,8
FRM08797,Farmer 8797,Benue,36
FRM08798,Farmer 8798,Nasarawa,26
FRM08799,Farmer 8799,Niger,2
FRM08800,Farmer 8800,Kaduna,34
FRM08801,Farmer 8801,Benue,33
FRM08802,Farmer 8802,Bauchi,4
FRM08803,Farmer 8803,Nasarawa,26
FRM08804,Farmer 8804,Ogun,40
FRM08805,Farmer 8805,Kano,3
FRM08806,Farmer 8806,Kano,36
FRM08807,Farmer 8807,Benue,4
FRM08808,Farmer 8808,Kaduna,9
FRM08809,Farmer 8809,Nasarawa,6
FRM08810,Farmer 8810,Kaduna,6
FRM08811,Farmer 8811,Plateau,7
FRM08812,Farmer 8812,Bauchi,3
FRM08813,Farmer 8813,Benue,36
FRM08814,Farmer 8814,Ogun,10
FRM08815,Farmer 8815,Kaduna,30
FRM08816,Farmer 8816,Plateau,3
FRM08817,Farmer 8817,Niger,35
FRM08818,Farmer 8818,Kano,36
FRM08819,Farmer 8819,Benue,5
FRM08820,Farmer 8820,Bauchi,25
FRM08821,Farmer 8821,Plateau,5
FRM08822,Farmer 8822,Nasarawa,17
FRM08823,Farmer 8823,Kaduna,7
FRM08824,Farmer 8824,Niger,13
FRM08825,Farmer 8825,Ogun,18
FRM08826,Farmer 8826,Ogun,21
FRM08827,Farmer 8827,Plateau,32
FRM08828,Farmer 8828,Kaduna,18
FRM08829,Farmer 8829,Kaduna,9
FRM08830,Farmer 8830,Bauchi,6
FRM08831,Farmer 8831,Nasarawa,29
FRM08832,Farmer 8832,Benue,34
FRM08833,Farmer 8833,Niger,31
FRM08834,Farmer 8834,Nasarawa,16
FRM08835,Farmer 8835,Kaduna,35
FRM08836,Farmer 8836,Benue,23
FRM08837,Farmer 8837,Ogun,16
FRM08838,Farmer 8838,Enugu,21
FRM08839,Farmer 8839,Benue,18
FRM08840,Farmer 8840,Bauchi,12
FRM08841,Farmer 8841,Benue,37
FRM08842,Farmer 8842,Enugu,24
FRM08843,Farmer 8843,Enugu,18
FRM08844,Farmer 8844,Oyo,28
FRM08845,Farmer 8845,Ogun,29
FRM08846,Farmer 8846,Oyo,34
FRM08847,Farmer 8847,Enugu,33
FRM08848,Farmer 8848,Enugu,32
FRM08849,Farmer 8849,Benue,16
FRM08850,Farmer 8850,Oyo,4
FRM08851,Farmer 8851,Kaduna,5
FRM08852,Farmer 8852,Enugu,40
FRM08853,Farmer 8853,Benue,3
FRM08854,Farmer 8854,Ogun,29
FRM08855,Farmer 8855,Ogun,32
FRM08856,Farmer 8856,Plateau,32
FRM08857,Farmer 8857,Plateau,22
FRM08858,Farmer 8858,Ogun,18
FRM08859,Farmer 8859,Bauchi,30
FRM08860,Farmer 8860,Bauchi,32
FRM08861,Farmer 8861,Oyo,11
FRM08862,Farmer 8862,Benue,30
FRM08863,Farmer 8863,Enugu,21
FRM08864,Farmer 8864,Ogun,26
FRM08865,Farmer 8865,Ogun,30
FRM08866,Farmer 8866,Ogun,16
FRM08867,Farmer 8867,Oyo,2
FRM08868,Farmer 8868,Enugu,7
FRM08869,Farmer 8869,Niger,26
FRM08870,Farmer 8870,Bauchi,39
FRM08871,Farmer 8871,Nasarawa,8
FRM08872,Farmer 8872,Kaduna,17
FRM08873,Farmer 8873,Plateau,40
FRM08874,Farmer 8874,Benue,22
FRM08875,Farmer 8875,Enugu,39
FRM08876,Farmer 8876,Bauchi,38
FRM08877,Farmer 8877,Ogun,25
FRM08878,Farmer 8878,Ogun,11
FRM08879,Farmer 8879,Ogun,6
FRM08880,Farmer 8880,Enugu,26
FRM08881,Farmer 8881,Plateau,7
FRM08882,Farmer 8882,Bauchi,1
FRM08883,Farmer 8883,Ogun,20
FRM08884,Farmer 8884,Benue,19
FRM08885,Farmer 8885,Benue,4
FRM08886,Farmer 8886,Plateau,24
FRM08887,Farmer 8887,Niger,24
FRM08888,Farmer 8888,Nasarawa,16
FRM08889,Farmer 8889,Enugu,2
FRM08890,Farmer 8890,Enugu,26
FRM08891,Farmer 8891,Bauchi,34
FRM08892,Farmer 8892,Niger,1
FRM08893,Farmer 8893,Ogun,25
FRM08894,Farmer 8894,Ogun,11
FRM08895,Farmer 8895,Ogun,20
FRM08896,Farmer 8896,Enugu,28
FRM08897,Farmer 8897,Kano,9
FRM08898,Farmer 8898,Benue,15
FRM08899,Farmer 8899,Kano,29
FRM08900,Farmer 8900,Bauchi,26
FRM08901,Farmer 8901,Oyo,27
FRM08902,Farmer 8902,Oyo,4
FRM08903,Farmer 8903,Ogun,15
FRM08904,Farmer 8904,Enugu,30
FRM08905,Farmer 8905,Niger,29
FRM08906,Farmer 8906,Kaduna,39
FRM08907,Farmer 8907,Enugu,29
FRM08908,Farmer 8908,Nasarawa,39
FRM08909,Farmer 8909,Niger,21
FRM08910,Farmer 8910,Kaduna,18
FRM08911,Farmer 8911,Enugu,29
FRM08912,Farmer 8912,Kaduna,18
FRM08913,Farmer 8913,Kano,32
FRM08914,Farmer 8914,Kano,19
FRM08915,Farmer 8915,Nasarawa,27
FRM08916,Farmer 8916,Kaduna,22
FRM08917,Farmer 8917,Ogun,9
FRM08918,Farmer 8918,Niger,35
FRM08919,Farmer 8919,Kano,1
FRM08920,Farmer 8920,Ogun,24
FRM08921,Farmer 8921,Niger,12
FRM08922,Farmer 8922,Kaduna,4
FRM08923,Farmer 8923,Benue,34
FRM08924,Farmer 8924,Enugu,7
FRM08925,Farmer 8925,Kaduna,12
FRM08926,Farmer 8926,Benue,34
FRM08927,Farmer 8927,Kano,7
FRM08928,Farmer 8928,Niger,33
FRM08929,Farmer 8929,Enugu,38
FRM08930,Farmer 8930,Nasarawa,6
FRM08931,Farmer 8931,Ogun,6
FRM08932,Farmer 8932,Nasarawa,24
FRM08933,Farmer 8933,Kano,33
FRM08934,Farmer 8934,Kaduna,16
FRM08935,Farmer 8935,Enugu,16
FRM08936,Farmer 8936,Nasarawa,12
FRM08937,Farmer 8937,Ogun,22
FRM08938,Farmer 8938,Nasarawa,14
FRM08939,Farmer 8939,Niger,37
FRM08940,Farmer 8940,Kaduna,32
FRM08941,Farmer 8941,Kano,37
FRM08942,Farmer 8942,Nasarawa,16
FRM08943,Farmer 8943,Benue,26
FRM08944,Farmer 8944,Niger,27
FRM08945,Farmer 8945,Kaduna,31
FRM08946,Farmer 8946,Plateau,2
FRM08947,Farmer 8947,Bauchi,25
FRM08948,Farmer 8948,Nasarawa,10
FRM08949,Farmer 8949,Niger,20
FRM08950,Farmer 8950,Ogun,29
FRM08951,Farmer 8951,Kaduna,19
FRM08952,Farmer 8952,Plateau,33
FRM08953,Farmer 8953,Oyo,15
FRM08954,Farmer 8954,Kaduna,22
FRM08955,Farmer 8955,Enugu,17
FRM08956,Farmer 8956,Nasarawa,11
FRM08957,Farmer 8957,Enugu,37
FRM08958,Farmer 8958,Nasarawa,13
FRM08959,Farmer 8959,Oyo,5
FRM08960,Farmer 8960,Niger,6
FRM08961,Farmer 8961,Plateau,5
FRM08962,Farmer 8962,Niger,40
FRM08963,Farmer 8963,Oyo,33
FRM08964,Farmer 8964,Oyo,4
FRM08965,Farmer 8965,Bauchi,3
FRM08966,Farmer 8966,Enugu,9
FRM08967,Farmer 8967,Enugu,23
