farm_id,farmer_id,region,crop,soil,farm_size_ha,yield_score
Farm_07890,FRM07890,Ogun,Millet,Silt,17.27,73
Farm_07891,FRM07891,Enugu,Millet,Peaty,2.48,76
Farm_07892,FRM07892,Ogun,Millet,Clay,24.99,93
Farm_07893,FRM07893,Enugu,Millet,Peaty,44.43,74
Farm_07894,FRM07894,Kaduna,Soybean,Chalky,15.99,89
Farm_07895,FRM07895,Oyo,Tomato,Peaty,8.05,97
Farm_07896,FRM07896,Ogun,Yam,Silt,26.53,47
Farm_07897,FRM07897,Plateau,Cassava,Peaty,8.98,66
Farm_07898,FRM07898,Oyo,Rice,Peaty,41.7,95
Farm_07899,FRM07899,Kano,Cassava,Sandy,9.78,86
Farm_07900,FRM07900,Benue,Maize,Sandy,43.95,88
Farm_07901,FRM07901,Ogun,Millet,Loam,23.78,81
Farm_07902,FRM07902,Niger,Cassava,Clay,28.19,81
Farm_07903,FRM07903,Bauchi,Rice,Loam,9.74,81
Farm_07904,FRM07904,Kaduna,Cassava,Silt,14.9,82
Farm_07905,FRM07905,Nasarawa,Millet,Peaty,29.46,96
Farm_07906,FRM07906,Ogun,Cassava,Silt,33.53,64
Farm_07907,FRM07907,Plateau,Maize,Peaty,20.19,98
Farm_07908,FRM07908,Benue,Maize,Clay,19.02,91
Farm_07909,FRM07909,Ogun,Tomato,Sandy,0.69,80
Farm_07910,FRM07910,Nasarawa,Yam,Loam,16.12,53
Farm_07911,FRM07911,Kano,Cassava,Loam,42.64,69
Farm_07912,FRM07912,Oyo,Tomato,Peaty,10.71,84
Farm_07913,FRM07913,Niger,Tomato,Chalky,11.54,82
Farm_07914,FRM07914,Benue,Tomato,Sandy,12.27,99
Farm_07915,FRM07915,Oyo,Maize,Sandy,36.69,45
Farm_07916,FRM07916,Benue,Maize,Clay,30.68,92
Farm_07917,FRM07917,Oyo,Cassava,Peaty,11.87,79
Farm_07918,FRM07918,Niger,Tomato,Peaty,40.75,73
Farm_07919,FRM07919,Benue,Tomato,Sandy,11.07,52
Farm_07920,FRM07920,Oyo,Tomato,Clay,22.38,60
Farm_07921,FRM07921,Kaduna,Cassava,Silt,9.87,92
Farm_07922,FRM07922,Bauchi,Tomato,Loam,14.12,44
Farm_07923,FRM07923,Niger,Tomato,Clay,27.45,99
Farm_07924,FRM07924,Niger,Yam,Silt,1.96,73
Farm_07925,FRM07925,Kaduna,Soybean,Loam,47.45,97
Farm_07926,FRM07926,Kaduna,Maize,Clay,23.46,85
Farm_07927,FRM07927,Kano,Soybean,Sandy,15.97,84
Farm_07928,FRM07928,Ogun,Yam,Sandy,45.15,90
Farm_07929,FRM07929,Bauchi,Sorghum,Sandy,18.96,77
Farm_07930,FRM07930,Ogun,Sorghum,Loam,35.87,47
Farm_07931,FRM07931,Niger,Cassava,Chalky,8.73,45
Farm_07932,FRM07932,Kaduna,Yam,Silt,0.76,73
Farm_07933,FRM07933,Niger,Soybean,Sandy,43.37,60
Farm_07934,FRM07934,Enugu,Soybean,Chalky,35.93,98
Farm_07935,FRM07935,Benue,Millet,Silt,39.75,91
Farm_07936,FRM07936,Enugu,Sorghum,Loam,19.82,75
Farm_07937,FRM07937,Plateau,Yam,Silt,10.23,91
Farm_07938,FRM07938,Benue,Cassava,Peaty,37.3,87
Farm_07939,FRM07939,Niger,Maize,Peaty,29.5,87
Farm_07940,FRM07940,Kano,Yam,Peaty,49.04,45
Farm_07941,FRM07941,Kano,Rice,Loam,34.75,91
Farm_07942,FRM07942,Enugu,Rice,Clay,46.94,90
Farm_07943,FRM07943,Benue,Yam,Silt,31.06,53
Farm_07944,FRM07944,Nasarawa,Rice,Sandy,20.04,43
Farm_07945,FRM07945,Ogun,Yam,Clay,32.01,44
Farm_07946,FRM07946,Plateau,Sorghum,Sandy,17.4,87
Farm_07947,FRM07947,Kaduna,Millet,Chalky,12.94,79
Farm_07948,FRM07948,Benue,Yam,Loam,7.91,75
Farm_07949,FRM07949,Ogun,Rice,Silt,31.87,86
Farm_07950,FRM07950,Oyo,Rice,Clay,9.13,46
Farm_07951,FRM07951,Kano,Yam,Loam,27.69,79
Farm_07952,FRM07952,Ogun,Maize,Clay,3.87,58
Farm_07953,FRM07953,Niger,Maize,Sandy,42.99,70
Farm_07954,FRM07954,Enugu,Maize,Clay,0.7,81
Farm_07955,FRM07955,Nasarawa,Yam,Loam,30.15,81
Farm_07956,FRM07956,Niger,Maize,Chalky,2.49,44
Farm_07957,FRM07957,Ogun,Millet,Loam,44.76,40
Farm_07958,FRM07958,Nasarawa,Maize,Sandy,46.34,53
Farm_07959,FRM07959,Enugu,Soybean,Sandy,8.42,79
Farm_07960,FRM07960,Enugu,Sorghum,Sandy,28.98,65
Farm_07961,FRM07961,Ogun,Yam,Loam,35.38,43
Farm_07962,FRM07962,Benue,Yam,Sandy,0.82,81
Farm_07963,FRM07963,Ogun,Yam,Loam,16.94,43
Farm_07964,FRM07964,Oyo,Rice,Clay,41.91,76
Farm_07965,FRM07965,Nasarawa,Maize,Sandy,23.66,46
Farm_07966,FRM07966,Nasarawa,Sorghum,Chalky,17.55,79
Farm_07967,FRM07967,Plateau,Yam,Sandy,29.72,50
Farm_07968,FRM07968,Plateau,Cassava,Sandy,25.34,76
Farm_07969,FRM07969,Enugu,Yam,Sandy,36.44,94
Farm_07970,FRM07970,Plateau,Yam,Sandy,16.03,79
Farm_07971,FRM07971,Niger,Millet,Loam,12.96,59
Farm_07972,FRM07972,Bauchi,Rice,Sandy,42.76,72
Farm_07973,FRM07973,Enugu,Yam,Chalky,39.71,80
Farm_07974,FRM07974,Nasarawa,Yam,Loam,0.95,87
Farm_07975,FRM07975,Niger,Tomato,Clay,19.24,69
Farm_07976,FRM07976,Plateau,Maize,Loam,28.11,44
Farm_07977,FRM07977,Nasarawa,Millet,Clay,33.02,62
Farm_07978,FRM07978,Bauchi,Sorghum,Peaty,7.13,53
Farm_07979,FRM07979,Benue,Soybean,Loam,8.14,89
Farm_07980,FRM07980,Kaduna,Tomato,Sandy,48.46,84
Farm_07981,FRM07981,Bauchi,Cassava,Peaty,9.02,75
Farm_07982,FRM07982,Bauchi,Rice,Silt,5.8,50
Farm_07983,FRM07983,Oyo,Sorghum,Silt,44.28,62
Farm_07984,FRM07984,Enugu,Millet,Peaty,42.35,95
Farm_07985,FRM07985,Nasarawa,Soybean,Loam,10.38,62
Farm_07986,FRM07986,Nasarawa,Yam,Chalky,38.0,54
Farm_07987,FRM07987,Niger,Rice,Sandy,11.72,62
Farm_07988,FRM07988,Ogun,Cassava,Chalky,49.69,78
Farm_07989,FRM07989,Enugu,Millet,Peaty,12.48,44
Farm_07990,FRM07990,Kaduna,Rice,Sandy,4.48,69
Farm_07991,FRM07991,Ogun,Sorghum,Clay,10.82,72
Farm_07992,FRM07992,Ogun,Tomato,Sandy,47.03,46
Farm_07993,FRM07993,Kano,Cassava,Silt,47.28,86
Farm_07994,FRM07994,Kaduna,Soybean,Peaty,19.94,77
Farm_07995,FRM07995,Plateau,Yam,Silt,48.54,96
Farm_07996,FRM07996,Bauchi,Tomato,Sandy,12.93,89
Farm_07997,FRM07997,Bauchi,Sorghum,Peaty,46.38,45
Farm_07998,FRM07998,Bauchi,Cassava,Silt,43.02,78
Farm_07999,FRM07999,Kano,Yam,Chalky,4.42,63
Farm_08000,FRM08000,Enugu,Yam,Clay,18.97,47
Farm_08001,FRM08001,Enugu,Millet,Chalky,26.18,62
Farm_08002,FRM08002,Ogun,Maize,Loam,27.86,54
Farm_08003,FRM08003,Enugu,Rice,Sandy,14.17,95
Farm_08004,FRM08004,Kaduna,Millet,Loam,35.63,86
Farm_08005,FRM08005,Kano,Millet,Loam,42.34,50
Farm_08006,FRM08006,Benue,Rice,Silt,20.68,71
Farm_08007,FRM08007,Kano,Maize,Peaty,16.07,55
Farm_08008,FRM08008,Enugu,Tomato,Clay,17.43,95
Farm_08009,FRM08009,Niger,Yam,Peaty,28.91,41
Farm_08010,FRM08010,Niger,Cassava,Sandy,30.26,92
Farm_08011,FRM08011,Enugu,Millet,Chalky,21.08,69
Farm_08012,FRM08012,Enugu,Tomato,Chalky,44.79,72
Farm_08013,FRM08013,Kano,Millet,Clay,46.88,62
Farm_08014,FRM08014,Bauchi,Cassava,Loam,37.61,70
Farm_08015,FRM08015,Enugu,Cassava,Loam,35.51,83
Farm_08016,FRM08016,Enugu,Sorghum,Chalky,34.12,90
Farm_08017,FRM08017,Enugu,Rice,Peaty,29.22,66
Farm_08018,FRM08018,Nasarawa,Yam,Chalky,39.08,88
Farm_08019,FRM08019,Niger,Soybean,Loam,25.47,84
Farm_08020,FRM08020,Benue,Yam,Silt,8.0,51
Farm_08021,FRM08021,Niger,Yam,Clay,23.23,64
Farm_08022,FRM08022,Nasarawa,Soybean,Loam,19.87,76
Farm_08023,FRM08023,Benue,Tomato,Clay,15.73,74
Farm_08024,FRM08024,Ogun,Millet,Chalky,40.36,63
Farm_08025,FRM08025,Bauchi,Millet,Clay,41.23,88
Farm_08026,FRM08026,Plateau,Rice,Loam,48.28,91
Farm_08027,FRM08027,Bauchi,Maize,Sandy,10.59,99
Farm_08028,FRM08028,Niger,Maize,Silt,24.21,98
Farm_08029,FRM08029,Oyo,Tomato,Sandy,9.39,83
Farm_08030,FRM08030,Benue,Cassava,Clay,12.92,71
Farm_08031,FRM08031,Bauchi,Tomato,Sandy,4.08,59
Farm_08032,FRM08032,Nasarawa,Rice,Chalky,46.29,54
Farm_08033,FRM08033,Nasarawa,Millet,Sandy,45.51,56
Farm_08034,FRM08034,Oyo,Rice,Silt,29.1,43
Farm_08035,FRM08035,Oyo,Cassava,Clay,4.34,45
Farm_08036,FRM08036,Nasarawa,Rice,Peaty,11.4,93
Farm_08037,FRM08037,Ogun,Maize,Loam,31.79,98
Farm_08038,FRM08038,Benue,Tomato,Silt,33.18,55
Farm_08039,FRM08039,Enugu,Sorghum,Sandy,14.94,44
Farm_08040,FRM08040,Benue,Maize,Loam,28.43,41
Farm_08041,FRM08041,Plateau,Sorghum,Sandy,45.97,42
Farm_08042,FRM08042,Enugu,Cassava,Clay,8.78,56
Farm_08043,FRM08043,Enugu,Sorghum,Peaty,2.89,91
Farm_08044,FRM08044,Enugu,Maize,Clay,24.55,85
Farm_08045,FRM08045,Kano,Soybean,Loam,5.97,87
Farm_08046,FRM08046,Enugu,Yam,Silt,10.27,49
Farm_08047,FRM08047,Kano,Millet,Clay,29.91,51
Farm_08048,FRM08048,Bauchi,Soybean,Sandy,40.37,67
Farm_08049,FRM08049,Kaduna,Tomato,Chalky,45.38,45
Farm_08050,FRM08050,Enugu,Yam,Sandy,35.96,71
Farm_08051,FRM08051,Plateau,Maize,Chalky,21.64,46
Farm_08052,FRM08052,Kaduna,Cassava,Loam,31.07,89
Farm_08053,FRM08053,Kaduna,Sorghum,Peaty,14.81,72
Farm_08054,FRM08054,Niger,Tomato,Clay,19.34,48
Farm_08055,FRM08055,Benue,Millet,Silt,38.56,71
Farm_08056,FRM08056,Enugu,Millet,Silt,39.83,40
Farm_08057,FRM08057,Ogun,Millet,Loam,31.74,49
Farm_08058,FRM08058,Kaduna,Millet,Clay,24.43,40
Farm_08059,FRM08059,Oyo,Cassava,Loam,41.58,92
Farm_08060,FRM08060,Kano,Tomato,Clay,14.27,68
Farm_08061,FRM08061,Bauchi,Cassava,Chalky,21.94,66
Farm_08062,FRM08062,Niger,Millet,Sandy,13.73,56
Farm_08063,FRM08063,Kano,Rice,Chalky,7.7,92
Farm_08064,FRM08064,Benue,Tomato,Chalky,23.14,62
Farm_08065,FRM08065,Benue,Sorghum,Chalky,35.86,73
Farm_08066,FRM08066,Enugu,Yam,Clay,36.88,90
Farm_08067,FRM08067,Kano,Maize,Silt,30.23,48
Farm_08068,FRM08068,Kaduna,Tomato,Sandy,23.3,44
Farm_08069,FRM08069,Kaduna,Soybean,Chalky,23.54,45
Farm_08070,FRM08070,Bauchi,Tomato,Chalky,36.02,95
Farm_08071,FRM08071,Niger,Yam,Silt,28.14,51
Farm_08072,FRM08072,Nasarawa,Millet,Sandy,16.65,50
Farm_08073,FRM08073,Bauchi,Tomato,Sandy,43.32,85
Farm_08074,FRM08074,Nasarawa,Soybean,Clay,47.3,65
Farm_08075,FRM08075,Plateau,Tomato,Silt,13.97,80
Farm_08076,FRM08076,Oyo,Sorghum,Peaty,38.39,48
Farm_08077,FRM08077,Nasarawa,Millet,Loam,16.12,72
Farm_08078,FRM08078,Kano,Yam,Sandy,14.97,61
Farm_08079,FRM08079,Bauchi,Tomato,Peaty,24.38,49
Farm_08080,FRM08080,Kano,Sorghum,Silt,46.18,85
Farm_08081,FRM08081,Plateau,Soybean,Loam,37.52,72
Farm_08082,FRM08082,Ogun,Millet,Clay,22.73,49
Farm_08083,FRM08083,Plateau,Maize,Loam,27.15,53
Farm_08084,FRM08084,Plateau,Yam,Peaty,33.88,46
Farm_08085,FRM08085,Niger,Cassava,Silt,24.77,71
Farm_08086,FRM08086,Oyo,Soybean,Loam,1.81,94
Farm_08087,FRM08087,Kaduna,Sorghum,Sandy,42.93,72
Farm_08088,FRM08088,Kaduna,Tomato,Silt,40.89,99
Farm_08089,FRM08089,Kaduna,Rice,Loam,24.28,73
Farm_08090,FRM08090,Enugu,Maize,Clay,39.04,43
Farm_08091,FRM08091,Benue,Maize,Clay,6.96,86
Farm_08092,FRM08092,Niger,Cassava,Chalky,22.69,94
Farm_08093,FRM08093,Niger,Soybean,Loam,32.83,74
Farm_08094,FRM08094,Ogun,Cassava,Silt,18.14,81
Farm_08095,FRM08095,Bauchi,Tomato,Peaty,14.83,90
Farm_08096,FRM08096,Enugu,Rice,Silt,22.85,48
Farm_08097,FRM08097,Oyo,Maize,Peaty,3.47,67
Farm_08098,FRM08098,Nasarawa,Yam,Sandy,36.25,52
Farm_08099,FRM08099,Benue,Soybean,Chalky,14.0,41
Farm_08100,FRM08100,Kano,Tomato,Silt,13.47,59
Farm_08101,FRM08101,Kaduna,Soybean,Loam,12.15,74
Farm_08102,FRM08102,Niger,Soybean,Chalky,35.0,82
Farm_08103,FRM08103,Ogun,Tomato,Loam,26.86,90
Farm_08104,FRM08104,Kano,Yam,Silt,46.26,62
Farm_08105,FRM08105,Nasarawa,Tomato,Sandy,45.4,40
Farm_08106,FRM08106,Oyo,Tomato,Sandy,32.64,55
Farm_08107,FRM08107,Kaduna,Sorghum,Silt,6.33,43
Farm_08108,FRM08108,Ogun,Soybean,Loam,29.64,96
Farm_08109,FRM08109,Niger,Cassava,Loam,20.15,88
Farm_08110,FRM08110,Kaduna,Sorghum,Silt,19.4,63
Farm_08111,FRM08111,Plateau,Tomato,Peaty,26.46,45
Farm_08112,FRM08112,Oyo,Yam,Silt,7.75,65
Farm_08113,FRM08113,Ogun,Millet,Silt,4.81,68
Farm_08114,FRM08114,Bauchi,Sorghum,Chalky,15.36,42
Farm_08115,FRM08115,Nasarawa,Sorghum,Loam,2.55,62
Farm_08116,FRM08116,Enugu,Millet,Peaty,11.73,83
Farm_08117,FRM08117,Ogun,Tomato,Silt,26.12,43
Farm_08118,FRM08118,Plateau,Yam,Silt,8.11,74
Farm_08119,FRM08119,Plateau,Soybean,Sandy,9.44,70
Farm_08120,FRM08120,Oyo,Soybean,Loam,16.5,75
Farm_08121,FRM08121,Kaduna,Millet,Silt,30.86,72
Farm_08122,FRM08122,Ogun,Soybean,Peaty,29.28,49
Farm_08123,FRM08123,Niger,Sorghum,Loam,24.0,49
Farm_08124,FRM08124,Benue,Rice,Sandy,3.61,50
Farm_08125,FRM08125,Enugu,Rice,Sandy,49.31,60
Farm_08126,FRM08126,Kano,Cassava,Loam,30.85,88
Farm_08127,FRM08127,Ogun,Millet,Sandy,42.37,92
Farm_08128,FRM08128,Benue,Yam,Chalky,28.1,58
Farm_08129,FRM08129,Plateau,Soybean,Loam,38.41,65
Farm_08130,FRM08130,Kaduna,Millet,Loam,34.64,81
Farm_08131,FRM08131,Bauchi,Maize,Peaty,47.36,91
Farm_08132,FRM08132,Niger,Yam,Sandy,27.76,73
Farm_08133,FRM08133,Ogun,Soybean,Clay,7.56,74
Farm_08134,FRM08134,Ogun,Maize,Sandy,46.84,97
Farm_08135,FRM08135,Kano,Sorghum,Silt,47.91,94
Farm_08136,FRM08136,Ogun,Yam,Sandy,14.27,49
Farm_08137,FRM08137,Benue,Maize,Silt,5.75,49
Farm_08138,FRM08138,Nasarawa,Tomato,Sandy,26.2,84
Farm_08139,FRM08139,Niger,Tomato,Loam,29.8,63
Farm_08140,FRM08140,Niger,Sorghum,Clay,37.28,42
Farm_08141,FRM08141,Bauchi,Tomato,Sandy,0.59,90
Farm_08142,FRM08142,Enugu,Sorghum,Silt,44.08,76
Farm_08143,FRM08143,Ogun,Yam,Sandy,17.34,45
Farm_08144,FRM08144,Kano,Rice,Clay,23.43,63
Farm_08145,FRM08145,Plateau,Soybean,Clay,2.61,73
Farm_08146,FRM08146,Benue,Millet,Clay,18.9,46
Farm_08147,FRM08147,Plateau,Maize,Chalky,2.23,78
Farm_08148,FRM08148,Kano,Rice,Silt,40.44,76
Farm_08149,FRM08149,Plateau,Millet,Silt,17.43,62
Farm_08150,FRM08150,Nasarawa,Tomato,Chalky,9.29,91
Farm_08151,FRM08151,Oyo,Cassava,Peaty,49.56,59
Farm_08152,FRM08152,Niger,Cassava,Clay,3.67,69
Farm_08153,FRM08153,Niger,Rice,Peaty,42.53,41
Farm_08154,FRM08154,Plateau,Sorghum,Silt,15.31,71
Farm_08155,FRM08155,Bauchi,Rice,Chalky,3.86,48
Farm_08156,FRM08156,Niger,Maize,Silt,29.24,49
Farm_08157,FRM08157,Ogun,Millet,Peaty,24.62,63
Farm_08158,FRM08158,Plateau,Cassava,Sandy,9.31,75
Farm_08159,FRM08159,Ogun,Maize,Chalky,15.6,72
Farm_08160,FRM08160,Oyo,Millet,Chalky,8.65,56
Farm_08161,FRM08161,Nasarawa,Cassava,Loam,47.79,73
Farm_08162,FRM08162,Plateau,Cassava,Loam,8.59,65
Farm_08163,FRM08163,Ogun,Rice,Sandy,15.18,72
Farm_08164,FRM08164,Plateau,Rice,Sandy,29.31,84
Farm_08165,FRM08165,Oyo,Yam,Peaty,14.88,51
Farm_08166,FRM08166,Bauchi,Rice,Silt,1.57,74
Farm_08167,FRM08167,Ogun,Cassava,Chalky,24.88,63
Farm_08168,FRM08168,Plateau,Maize,Chalky,33.57,60
Farm_08169,FRM08169,Oyo,Cassava,Clay,48.97,87
Farm_08170,FRM08170,Benue,Millet,Sandy,8.03,94
Farm_08171,FRM08171,Kaduna,Yam,Clay,24.36,76
Farm_08172,FRM08172,Ogun,Rice,Peaty,34.3,59
Farm_08173,FRM08173,Benue,Soybean,Silt,36.88,92
Farm_08174,FRM08174,Niger,Rice,Loam,9.28,53
Farm_08175,FRM08175,Plateau,Sorghum,Sandy,18.21,70
Farm_08176,FRM08176,Kano,Millet,Silt,5.48,48
Farm_08177,FRM08177,Kano,Yam,Loam,10.67,63
Farm_08178,FRM08178,Niger,Sorghum,Chalky,41.94,53
Farm_08179,FRM08179,Niger,Tomato,Clay,44.28,65
Farm_08180,FRM08180,Oyo,Rice,Clay,16.19,76
Farm_08181,FRM08181,Plateau,Maize,Clay,40.16,70
Farm_08182,FRM08182,Bauchi,Millet,Sandy,5.72,73
Farm_08183,FRM08183,Niger,Cassava,Clay,24.81,79
Farm_08184,FRM08184,Plateau,Millet,Clay,44.03,71
Farm_08185,FRM08185,Plateau,Yam,Sandy,33.42,67
Farm_08186,FRM08186,Ogun,Yam,Peaty,9.62,59
Farm_08187,FRM08187,Enugu,Cassava,Loam,29.61,61
Farm_08188,FRM08188,Kano,Rice,Silt,41.92,77
Farm_08189,FRM08189,Kano,Tomato,Sandy,44.18,78
Farm_08190,FRM08190,Benue,Yam,Silt,38.7,99
Farm_08191,FRM08191,Niger,Sorghum,Chalky,9.48,71
Farm_08192,FRM08192,Bauchi,Sorghum,Loam,6.99,78
Farm_08193,FRM08193,Benue,Soybean,Silt,7.07,90
Farm_08194,FRM08194,Kano,Rice,Sandy,37.72,42
Farm_08195,FRM08195,Kaduna,Maize,Peaty,43.51,95
Farm_08196,FRM08196,Plateau,Maize,Sandy,46.1,47
Farm_08197,FRM08197,Bauchi,Millet,Peaty,31.03,72
Farm_08198,FRM08198,Ogun,Soybean,Chalky,27.66,53
Farm_08199,FRM08199,Enugu,Cassava,Peaty,5.62,73
Farm_08200,FRM08200,Kaduna,Maize,Loam,40.5,76
Farm_08201,FRM08201,Ogun,Cassava,Silt,27.13,96
Farm_08202,FRM08202,Niger,Soybean,Clay,11.36,59
Farm_08203,FRM08203,Plateau,Rice,Silt,3.96,57
Farm_08204,FRM08204,Enugu,Sorghum,Clay,36.68,51
Farm_08205,FRM08205,Nasarawa,Tomato,Loam,26.21,78
Farm_08206,FRM08206,Kano,Tomato,Peaty,21.09,90
Farm_08207,FRM08207,Niger,Cassava,Peaty,34.48,50
Farm_08208,FRM08208,Nasarawa,Maize,Chalky,40.0,81
Farm_08209,FRM08209,Bauchi,Maize,Sandy,33.53,57
Farm_08210,FRM08210,Nasarawa,Millet,Clay,33.78,42
Farm_08211,FRM08211,Oyo,Tomato,Loam,7.22,44
Farm_08212,FRM08212,Nasarawa,Soybean,Loam,3.3,86
Farm_08213,FRM08213,Bauchi,Maize,Silt,46.72,99
Farm_08214,FRM08214,Ogun,Maize,Chalky,8.88,51
Farm_08215,FRM08215,Niger,Millet,Peaty,6.08,86
Farm_08216,FRM08216,Oyo,Sorghum,Clay,1.69,83
Farm_08217,FRM08217,Benue,Cassava,Sandy,2.86,71
Farm_08218,FRM08218,Ogun,Millet,Peaty,10.34,58
Farm_08219,FRM08219,Benue,Maize,Silt,26.78,54
Farm_08220,FRM08220,Benue,Yam,Peaty,9.35,43
Farm_08221,FRM08221,Ogun,Maize,Peaty,39.44,71
Farm_08222,FRM08222,Enugu,Soybean,Sandy,5.18,84
Farm_08223,FRM08223,Benue,Tomato,Chalky,46.92,61
Farm_08224,FRM08224,Niger,Cassava,Silt,13.85,56
Farm_08225,FRM08225,Nasarawa,Maize,Clay,21.51,49
Farm_08226,FRM08226,Enugu,Rice,Loam,8.66,60
Farm_08227,FRM08227,Enugu,Cassava,Loam,12.09,67
Farm_08228,FRM08228,Benue,Sorghum,Sandy,12.14,65
Farm_08229,FRM08229,Kano,Tomato,Sandy,7.76,91
Farm_08230,FRM08230,Bauchi,Rice,Silt,49.47,95
Farm_08231,FRM08231,Niger,Millet,Silt,43.17,79
Farm_08232,FRM08232,Enugu,Tomato,Loam,13.27,40
Farm_08233,FRM08233,Kaduna,Rice,Sandy,45.6,96
Farm_08234,FRM08234,Benue,Millet,Clay,41.41,60
Farm_08235,FRM08235,Oyo,Soybean,Peaty,7.64,91
Farm_08236,FRM08236,Bauchi,Millet,Peaty,7.22,82
Farm_08237,FRM08237,Niger,Millet,Sandy,21.2,69
Farm_08238,FRM08238,Niger,Millet,Peaty,44.2,62
Farm_08239,FRM08239,Niger,Maize,Sandy,15.72,82
Farm_08240,FRM08240,Nasarawa,Tomato,Clay,39.47,97
Farm_08241,FRM08241,Bauchi,Maize,Clay,48.51,49
Farm_08242,FRM08242,Ogun,Cassava,Clay,10.14,46
Farm_08243,FRM08243,Bauchi,Millet,Silt,37.92,93
Farm_08244,FRM08244,Enugu,Cassava,Peaty,40.95,63
Farm_08245,FRM08245,Benue,Sorghum,Peaty,14.63,46
Farm_08246,FRM08246,Bauchi,Cassava,Loam,31.78,88
Farm_08247,FRM08247,Nasarawa,Sorghum,Clay,37.7,76
Farm_08248,FRM08248,Benue,Rice,Sandy,4.25,84
Farm_08249,FRM08249,Niger,Maize,Sandy,33.09,54
Farm_08250,FRM08250,Ogun,Soybean,Chalky,19.16,41
Farm_08251,FRM08251,Niger,Maize,Clay,14.85,68
Farm_08252,FRM08252,Oyo,Soybean,Peaty,23.87,90
Farm_08253,FRM08253,Benue,Yam,Clay,5.15,45
Farm_08254,FRM08254,Enugu,Soybean,Clay,9.87,70
Farm_08255,FRM08255,Kaduna,Maize,Chalky,28.51,96
Farm_08256,FRM08256,Enugu,Soybean,Sandy,40.85,56
Farm_08257,FRM08257,Ogun,Soybean,Chalky,41.19,41
Farm_08258,FRM08258,Plateau,Cassava,Sandy,20.62,89
Farm_08259,FRM08259,Nasarawa,Yam,Loam,24.8,69
Farm_08260,FRM08260,Kano,Yam,Chalky,5.47,59
Farm_08261,FRM08261,Benue,Millet,Sandy,24.64,90
Farm_08262,FRM08262,Ogun,Tomato,Peaty,47.59,91
Farm_08263,FRM08263,Ogun,Millet,Clay,33.92,42
Farm_08264,FRM08264,Plateau,Cassava,Sandy,45.12,48
Farm_08265,FRM08265,Kaduna,Sorghum,Silt,48.62,78
Farm_08266,FRM08266,Oyo,Sorghum,Loam,35.22,62
Farm_08267,FRM08267,Nasarawa,Millet,Loam,42.0,86
Farm_08268,FRM08268,Benue,Tomato,Peaty,9.42,81
Farm_08269,FRM08269,Plateau,Maize,Loam,16.61,97
Farm_08270,FRM08270,Oyo,Yam,Chalky,14.77,41
Farm_08271,FRM08271,Bauchi,Tomato,Chalky,42.9,43
Farm_08272,FRM08272,Oyo,Yam,Chalky,30.25,86
Farm_08273,FRM08273,Kano,Millet,Peaty,20.52,99
Farm_08274,FRM08274,Kano,Millet,Silt,41.36,70
Farm_08275,FRM08275,Bauchi,Tomato,Sandy,12.18,91
Farm_08276,FRM08276,Kaduna,Maize,Clay,8.5,49
Farm_08277,FRM08277,Kano,Millet,Clay,14.56,46
Farm_08278,FRM08278,Plateau,Cassava,Chalky,40.77,96
Farm_08279,FRM08279,Oyo,Maize,Chalky,13.76,89
Farm_08280,FRM08280,Benue,Tomato,Clay,45.01,55
Farm_08281,FRM08281,Nasarawa,Yam,Clay,15.26,93
Farm_08282,FRM08282,Kano,Maize,Peaty,27.33,78
Farm_08283,FRM08283,Niger,Cassava,Clay,31.61,59
Farm_08284,FRM08284,Benue,Rice,Chalky,37.28,60
Farm_08285,FRM08285,Kaduna,Yam,Sandy,41.85,78
Farm_08286,FRM08286,Nasarawa,Yam,Silt,21.19,56
Farm_08287,FRM08287,Kano,Soybean,Silt,38.12,96
Farm_08288,FRM08288,Nasarawa,Soybean,Loam,7.6,78
Farm_08289,FRM08289,Oyo,Rice,Loam,41.19,99
Farm_08290,FRM08290,Niger,Tomato,Sandy,9.46,41
Farm_08291,FRM08291,Nasarawa,Rice,Chalky,49.01,77
Farm_08292,FRM08292,Kano,Sorghum,Sandy,47.33,96
Farm_08293,FRM08293,Kano,Millet,Clay,44.45,85
Farm_08294,FRM08294,Niger,Millet,Sandy,43.64,69
Farm_08295,FRM08295,Plateau,Millet,Sandy,7.84,73
Farm_08296,FRM08296,Benue,Cassava,Sandy,16.32,68
Farm_08297,FRM08297,Oyo,Tomato,Chalky,34.19,71
Farm_08298,FRM08298,Plateau,Millet,Silt,20.46,54
Farm_08299,FRM08299,Oyo,Soybean,Clay,19.72,53
Farm_08300,FRM08300,Niger,Sorghum,Silt,21.39,74
Farm_08301,FRM08301,Enugu,Soybean,Silt,49.33,84
Farm_08302,FRM08302,Ogun,Soybean,Loam,20.2,94
Farm_08303,FRM08303,Benue,Soybean,Chalky,30.12,47
Farm_08304,FRM08304,Oyo,Millet,Clay,38.53,54
Farm_08305,FRM08305,Niger,Soybean,Chalky,43.49,77
Farm_08306,FRM08306,Kano,Maize,Sandy,34.05,70
Farm_08307,FRM08307,Niger,Maize,Chalky,21.58,77
Farm_08308,FRM08308,Oyo,Yam,Sandy,1.01,72
Farm_08309,FRM08309,Kano,Maize,Clay,21.33,49
Farm_08310,FRM08310,Kaduna,Soybean,Chalky,39.1,98
Farm_08311,FRM08311,Niger,Tomato,Peaty,16.65,83
