farm_id,fertilizer,kg_used
Farm_08366,DAP,222.1
Farm_08367,DAP,127.7
Farm_08368,NPK,345.9
Farm_08369,DAP,161.9
Farm_08370,NPK,78.3
Farm_08371,NPK,195.3
Farm_08372,NPK,280.7
Farm_08373,DAP,397.3
Farm_08374,Urea,149.5
Farm_08375,NPK,115.2
Farm_08376,DAP,221.6
Farm_08377,Urea,395.9
Farm_08378,DAP,137.8
Farm_08379,Urea,94.4
Farm_08380,DAP,148.7
Farm_08381,DAP,331.6
Farm_08382,Urea,268.6
Farm_08383,Urea,356.7
Farm_08384,NPK,289.5
Farm_08385,DAP,381.9
Farm_08386,DAP,192.4
Farm_08387,DAP,183.5
Farm_08388,Urea,154.8
Farm_08389,DAP,175.1
Farm_08390,DAP,20.2
Farm_08391,NPK,333.7
Farm_08392,Urea,321.8
Farm_08393,NPK,175.3
Farm_08394,DAP,38.7
Farm_08395,Urea,151.6
Farm_08396,Urea,388.6
Farm_08397,DAP,67.1
Farm_08398,Urea,206.8
Farm_08399,Urea,391.2
Farm_08400,DAP,84.5
Farm_08401,NPK,123.0
Farm_08402,DAP,219.7
Farm_08403,NPK,198.3
Farm_08404,DAP,132.8
Farm_08405,Urea,252.2
Farm_08406,DAP,169.1
Farm_08407,Urea,162.9
Farm_08408,NPK,347.2
Farm_08409,NPK,122.1
Farm_08410,Urea,153.9
Farm_08411,Urea,335.8
Farm_08412,DAP,122.6
Farm_08413,Urea,335.7
Farm_08414,NPK,142.3
Farm_08415,Urea,25.5
Farm_08416,NPK,179.6
Farm_08417,NPK,38.9
Farm_08418,DAP,56.7
Farm_08419,Urea,330.0
Farm_08420,Urea,387.1
Farm_08421,NPK,240.5
Farm_08422,NPK,334.8
Farm_08423,NPK,331.6
Farm_08424,Urea,287.9
Farm_08425,DAP,358.4
Farm_08426,Urea,116.9
Farm_08427,DAP,318.1
Farm_08428,DAP,63.6
Farm_08429,DAP,156.4
Farm_08430,Urea,108.8
Farm_08431,Urea,65.9
Farm_08432,DAP,391.0
Farm_08433,NPK,377.8
Farm_08434,DAP,382.6
Farm_08435,DAP,66.6
Farm_08436,Urea,392.8
Farm_08437,NPK,254.2
Farm_08438,DAP,236.5
Farm_08439,DAP,200.9
Farm_08440,DAP,384.7
Farm_08441,DAP,281.4
Farm_08442,NPK,62.8
Farm_08443,DAP,371.9
Farm_08444,Urea,137.0
Farm_08445,DAP,63.5
Farm_08446,Urea,274.8
Farm_08447,NPK,57.1
Farm_08448,NPK,71.5
Farm_08449,DAP,148.2
Farm_08450,NPK,150.7
Farm_08451,NPK,365.5
Farm_08452,Urea,221.7
Farm_08453,Urea,373.5
Farm_08454,Urea,342.0
Farm_08455,Urea,341.7
Farm_08456,Urea,326.4
Farm_08457,Urea,107.0
Farm_08458,NPK,294.6
Farm_08459,Urea,328.5
Farm_08460,DAP,213.4
Farm_08461,NPK,159.7
Farm_08462,NPK,131.8
Farm_08463,NPK,158.9
Farm_08464,Urea,278.7
Farm_08465,DAP,390.7
Farm_08466,DAP,237.9
Farm_08467,NPK,307.9
Farm_08468,NPK,143.8
Farm_08469,Urea,275.0
Farm_08470,DAP,227.8
Farm_08471,DAP,39.6
Farm_08472,Urea,267.7
Farm_08473,NPK,208.7
Farm_08474,Urea,181.9
Farm_08475,Urea,386.5
Farm_08476,DAP,283.8
Farm_08477,DAP,380.1
Farm_08478,Urea,73.6
Farm_08479,NPK,369.7
Farm_08480,DAP,362.7
Farm_08481,Urea,35.3
Farm_08482,NPK,117.2
Farm_08483,Urea,337.9
Farm_08484,DAP,245.7
Farm_08485,DAP,38.8
Farm_08486,DAP,182.7
Farm_08487,DAP,215.7
Farm_08488,Urea,374.1
Farm_08489,NPK,162.3
Farm_08490,NPK,75.7
Farm_08491,Urea,64.8
Farm_08492,NPK,321.0
Farm_08493,DAP,168.0
Farm_08494,NPK,313.8
Farm_08495,NPK,327.0
Farm_08496,DAP,232.9
Farm_08497,Urea,358.0
Farm_08498,NPK,118.2
Farm_08499,DAP,69.8
Farm_08500,DAP,109.4
Farm_08501,NPK,231.5
Farm_08502,Urea,376.4
Farm_08503,Urea,292.5
Farm_08504,DAP,266.8
Farm_08505,DAP,345.9
Farm_08506,Urea,366.2
Farm_08507,Urea,257.3
Farm_08508,NPK,196.1
Farm_08509,Urea,55.7
Farm_08510,Urea,30.2
Farm_08511,NPK,214.0
Farm_08512,NPK,386.1
Farm_08513,DAP,93.3
Farm_08514,Urea,71.8
Farm_08515,NPK,324.7
Farm_08516,DAP,252.5
Farm_08517,DAP,207.2
Farm_08518,DAP,121.5
Farm_08519,NPK,357.2
Farm_08520,NPK,183.5
Farm_08521,DAP,96.9
Farm_08522,DAP,338.8
Farm_08523,NPK,68.5
Farm_08524,Urea,79.9
Farm_08525,DAP,166.9
Farm_08526,NPK,82.3
Farm_08527,NPK,159.9
Farm_08528,DAP,164.0
Farm_08529,NPK,142.1
Farm_08530,NPK,336.9
Farm_08531,DAP,263.0
Farm_08532,Urea,329.9
Farm_08533,NPK,194.1
Farm_08534,NPK,253.7
Farm_08535,DAP,40.6
Farm_08536,NPK,315.9
Farm_08537,Urea,171.5
Farm_08538,NPK,232.4
Farm_08539,DAP,67.2
Farm_08540,Urea,129.0
Farm_08541,Urea,238.3
Farm_08542,NPK,374.2
Farm_08543,DAP,44.8
Farm_08544,DAP,245.5
Farm_08545,NPK,268.6
Farm_08546,DAP,292.0
Farm_08547,Urea,293.4
Farm_08548,NPK,147.5
Farm_08549,Urea,283.4
Farm_08550,Urea,342.2
Farm_08551,Urea,197.9
Farm_08552,Urea,206.5
Farm_08553,DAP,88.8
Farm_08554,Urea,358.7
Farm_08555,NPK,112.4
Farm_08556,NPK,313.1
Farm_08557,NPK,291.8
Farm_08558,DAP,196.1
Farm_08559,DAP,26.1
Farm_08560,Urea,375.2
Farm_08561,DAP,85.3
Farm_08562,NPK,24.9
Farm_08563,NPK,57.7
Farm_08564,DAP,180.2
Farm_08565,DAP,298.8
Farm_08566,DAP,48.6
Farm_08567,DAP,234.7
Farm_08568,Urea,120.6
Farm_08569,Urea,24.2
Farm_08570,DAP,190.4
Farm_08571,NPK,270.6
Farm_08572,NPK,348.9
Farm_08573,DAP,102.8
Farm_08574,DAP,317.3
Farm_08575,DAP,51.6
Farm_08576,Urea,287.6
Farm_08577,DAP,174.3
Farm_08578,DAP,49.0
Farm_08579,DAP,197.8
Farm_08580,Urea,84.5
Farm_08581,Urea,325.0
Farm_08582,Urea,332.5
Farm_08583,NPK,211.2
Farm_08584,Urea,22.0
Farm_08585,Urea,383.4
Farm_08586,Urea,307.6
Farm_08587,NPK,163.0
Farm_08588,DAP,241.9
Farm_08589,Urea,77.6
Farm_08590,Urea,184.2
Farm_08591,DAP,168.4
Farm_08592,DAP,157.0
Farm_08593,Urea,201.7
Farm_08594,NPK,284.9
Farm_08595,NPK,73.4
Farm_08596,NPK,40.3
Farm_08597,Urea,314.9
Farm_08598,Urea,89.7
Farm_08599,Urea,222.4
Farm_08600,Urea,325.9
Farm_08601,DAP,131.3
Farm_08602,NPK,247.2
Farm_08603,NPK,275.8
Farm_08604,NPK,30.7
Farm_08605,DAP,388.1
Farm_08606,NPK,280.4
Farm_08607,DAP,158.0
Farm_08608,Urea,398.1
Farm_08609,DAP,299.4
Farm_08610,NPK,42.6
Farm_08611,DAP,151.7
Farm_08612,DAP,48.7
Farm_08613,NPK,266.4
Farm_08614,Urea,298.6
Farm_08615,NPK,94.6
Farm_08616,Urea,245.1
Farm_08617,Urea,252.2
Farm_08618,Urea,394.6
Farm_08619,Urea,159.3
Farm_08620,NPK,131.8
Farm_08621,NPK,145.8
Farm_08622,NPK,239.8
Farm_08623,NPK,163.4
Farm_08624,Urea,47.2
Farm_08625,DAP,307.3
Farm_08626,DAP,21.6
Farm_08627,NPK,289.1
Farm_08628,DAP,304.3
Farm_08629,Urea,299.5
Farm_08630,NPK,196.9
Farm_08631,NPK,186.1
Farm_08632,DAP,202.1
Farm_08633,DAP,195.7
Farm_08634,DAP,387.4
Farm_08635,DAP,150.0
Farm_08636,NPK,65.9
Farm_08637,DAP,281.0
Farm_08638,DAP,164.1
Farm_08639,DAP,236.7
Farm_08640,Urea,87.8
Farm_08641,Urea,321.3
Farm_08642,NPK,338.2
Farm_08643,Urea,243.5
Farm_08644,Urea,64.1
Farm_08645,Urea,266.6
Farm_08646,Urea,372.8
Farm_08647,Urea,197.5
Farm_08648,Urea,43.8
Farm_08649,NPK,86.4
Farm_08650,Urea,33.7
Farm_08651,Urea,71.8
Farm_08652,NPK,227.4
Farm_08653,NPK,150.5
Farm_08654,NPK,229.5
Farm_08655,Urea,42.2
Farm_08656,DAP,387.9
Farm_08657,NPK,204.2
Farm_08658,DAP,195.7
Farm_08659,Urea,135.9
Farm_08660,DAP,235.1
Farm_08661,Urea,159.7
Farm_08662,DAP,194.2
Farm_08663,Urea,132.9
Farm_08664,NPK,75.9
Farm_08665,NPK,324.3
Farm_08666,DAP,190.7
Farm_08667,Urea,294.2
Farm_08668,Urea,116.6
Farm_08669,NPK,111.4
Farm_08670,Urea,277.2
Farm_08671,Urea,144.3
Farm_08672,Urea,193.8
Farm_08673,NPK,325.0
Farm_08674,DAP,378.2
Farm_08675,Urea,29.7
Farm_08676,Urea,35.7
Farm_08677,DAP,253.8
Farm_08678,DAP,271.0
Farm_08679,NPK,189.2
Farm_08680,NPK,289.8
Farm_08681,DAP,215.8
Farm_08682,Urea,25.0
Farm_08683,Urea,139.6
Farm_08684,DAP,305.5
Farm_08685,Urea,390.8
Farm_08686,Urea,364.7
Farm_08687,Urea,100.9
Farm_08688,Urea,389.0
Farm_08689,DAP,305.3
Farm_08690,Urea,385.3
Farm_08691,Urea,182.0
Farm_08692,DAP,99.9
Farm_08693,NPK,102.6
Farm_08694,DAP,289.3
Farm_08695,NPK,69.4
Farm_08696,DAP,248.9
Farm_08697,DAP,41.7
Farm_08698,DAP,61.3
Farm_08699,NPK,261.5
Farm_08700,NPK,23.2
Farm_08701,Urea,68.7
Farm_08702,DAP,278.2
Farm_08703,DAP,303.1
Farm_08704,NPK,309.3
Farm_08705,DAP,388.6
Farm_08706,DAP,33.0
Farm_08707,Urea,176.4
Farm_08708,DAP,385.5
Farm_08709,Urea,399.9
Farm_08710,Urea,391.9
Farm_08711,Urea,142.9
Farm_08712,Urea,145.4
Farm_08713,Urea,277.5
Farm_08714,DAP,37.8
Farm_08715,NPK,158.6
Farm_08716,NPK,285.3
Farm_08717,NPK,158.7
Farm_08718,Urea,232.1
Farm_08719,Urea,25.8
Farm_08720,Urea,97.3
Farm_08721,NPK,300.3
Farm_08722,DAP,26.9
Farm_08723,Urea,103.1
Farm_08724,Urea,107.2
Farm_08725,DAP,184.8
Farm_08726,NPK,289.1
Farm_08727,NPK,368.4
Farm_08728,DAP,278.4
Farm_08729,NPK,206.5
Farm_08730,DAP,35.6
Farm_08731,Urea,284.0
Farm_08732,Urea,108.7
Farm_08733,Urea,200.9
Farm_08734,Urea,34.8
Farm_08735,DAP,321.1
Farm_08736,DAP,103.7
Farm_08737,DAP,374.8
Farm_08738,Urea,41.6
Farm_08739,NPK,328.3
Farm_08740,NPK,60.1
Farm_08741,DAP,86.8
Farm_08742,DAP,251.9
Farm_08743,NPK,167.9
Farm_08744,Urea,275.2
Farm_08745,Urea,356.6
Farm_08746,NPK,201.5
Farm_08747,NPK,280.5
Farm_08748,DAP,196.6
Farm_08749,NPK,168.9
Farm_08750,DAP,139.4
Farm_08751,NPK,335.7
Farm_08752,Urea,64.3
Farm_08753,DAP,316.0
Farm_08754,DAP,373.4
Farm_08755,NPK,193.1
Farm_08756,NPK,126.1
Farm_08757,DAP,215.7
Farm_08758,Urea,88.6
Farm_08759,Urea,267.6
Farm_08760,NPK,213.7
Farm_08761,Urea,275.8
Farm_08762,DAP,383.2
Farm_08763,NPK,141.3
Farm_08764,NPK,81.2
Farm_08765,Urea,334.3
Farm_08766,Urea,32.2
Farm_08767,NPK,367.4
Farm_08768,Urea,72.4
Farm_08769,NPK,205.7
Farm_08770,NPK,209.7
Farm_08771,DAP,114.1
Farm_08772,Urea,22.2
Farm_08773,DAP,57.7
Farm_08774,DAP,267.8
Farm_08775,DAP,258.6
Farm_08776,Urea,31.2
Farm_08777,DAP,335.0
Farm_08778,NPK,70.7
Farm_08779,Urea,81.1
Farm_08780,DAP,115.8
Farm_08781,Urea,224.9
Farm_08782,DAP,34.3
Farm_08783,Urea,84.9
Farm_08784,DAP,61.6
Farm_08785,Urea,241.9
Farm_08786,Urea,302.4
Farm_08787,NPK,242.8
Farm_08788,NPK,182.5
Farm_08789,Urea,203.2
Farm_08790,NPK,180.8
Farm_08791,Urea,308.9
Farm_08792,Urea,180.2
Farm_08793,Urea,116.8
Farm_08794,DAP,284.2
Farm_08795,NPK,366.2
Farm_08796,Urea,111.7
Farm_08797,DAP,131.6
Farm_08798,Urea,360.0
Farm_08799,DAP,336.7
Farm_08800,NPK,383.1
Farm_08801,NPK,99.1
Farm_08802,DAP,31.4
Farm_08803,DAP,213.6
Farm_08804,Urea,386.2
Farm_08805,DAP,282.3
Farm_08806,DAP,101.9
Farm_08807,NPK,122.8
Farm_08808,DAP,142.3
Farm_08809,DAP,160.7
Farm_08810,Urea,39.2
Farm_08811,Urea,346.2
Farm_08812,Urea,99.6
Farm_08813,Urea,332.3
Farm_08814,NPK,162.1
Farm_08815,Urea,230.9
Farm_08816,Urea,218.4
Farm_08817,DAP,351.8
Farm_08818,Urea,69.5
Farm_08819,Urea,353.3
Farm_08820,NPK,73.6
Farm_08821,NPK,62.3
Farm_08822,NPK,25.8
Farm_08823,NPK,247.2
Farm_08824,NPK,359.9
Farm_08825,Urea,259.9
Farm_08826,NPK,266.3
Farm_08827,Urea,340.3
Farm_08828,Urea,207.8
Farm_08829,DAP,127.6
Farm_08830,DAP,20.8
Farm_08831,NPK,155.2
Farm_08832,Urea,371.9
Farm_08833,NPK,281.6
Farm_08834,NPK,86.4
Farm_08835,DAP,319.0
Farm_08836,NPK,279.4
Farm_08837,Urea,236.9
Farm_08838,NPK,233.4
Farm_08839,DAP,378.7
Farm_08840,DAP,303.2
Farm_08841,NPK,337.7
Farm_08842,DAP,125.7
Farm_08843,NPK,125.5
Farm_08844,DAP,32.2
Farm_08845,Urea,23.3
Farm_08846,NPK,323.5
Farm_08847,Urea,235.6
Farm_08848,DAP,126.0
Farm_08849,Urea,289.2
Farm_08850,NPK,375.5
Farm_08851,Urea,64.9
Farm_08852,DAP,46.5
Farm_08853,DAP,362.9
Farm_08854,DAP,210.8
Farm_08855,NPK,355.1
Farm_08856,Urea,99.5
Farm_08857,Urea,255.8
Farm_08858,DAP,206.9
Farm_08859,DAP,163.5
Farm_08860,Urea,274.0
Farm_08861,NPK,76.6
Farm_08862,NPK,141.6
Farm_08863,Urea,180.4
Farm_08864,DAP,75.1
Farm_08865,NPK,331.4
Farm_08866,Urea,35.7
Farm_08867,DAP,154.1
Farm_08868,Urea,165.6
Farm_08869,DAP,314.6
Farm_08870,Urea,248.4
Farm_08871,DAP,45.6
Farm_08872,NPK,255.9
Farm_08873,Urea,253.7
Farm_08874,DAP,351.6
Farm_08875,NPK,148.3
Farm_08876,Urea,184.2
Farm_08877,NPK,72.5
Farm_08878,DAP,160.5
Farm_08879,NPK,250.7
Farm_08880,Urea,131.4
Farm_08881,Urea,110.3
Farm_08882,Urea,103.5
Farm_08883,Urea,289.0
Farm_08884,DAP,355.0
Farm_08885,Urea,373.8
Farm_08886,NPK,305.0
Farm_08887,DAP,279.9
Farm_08888,Urea,349.0
Farm_08889,NPK,28.4
Farm_08890,Urea,172.1
Farm_08891,DAP,398.0
Farm_08892,Urea,107.1
Farm_08893,NPK,373.8
Farm_08894,DAP,81.3
Farm_08895,DAP,145.1
Farm_08896,Urea,275.0
Farm_08897,Urea,205.5
Farm_08898,DAP,173.3
Farm_08899,NPK,259.4
Farm_08900,NPK,345.9
Farm_08901,Urea,323.6
Farm_08902,DAP,111.6
Farm_08903,NPK,218.9
Farm_08904,NPK,194.8
Farm_08905,NPK,148.5
Farm_08906,Urea,220.8
Farm_08907,NPK,229.3
Farm_08908,DAP,97.9
Farm_08909,Urea,241.7
Farm_08910,Urea,72.2
Farm_08911,DAP,82.4
Farm_08912,NPK,307.0
Farm_08913,DAP,348.2
Farm_08914,DAP,92.1
Farm_08915,Urea,252.1
Farm_08916,NPK,163.9
Farm_08917,Urea,226.2
Farm_08918,Urea,160.0
Farm_08919,NPK,283.7
Farm_08920,DAP,90.3
Farm_08921,NPK,345.8
Farm_08922,NPK,333.4
Farm_08923,DAP,156.1
Farm_08924,NPK,280.4
Farm_08925,NPK,57.0
Farm_08926,NPK,346.5
Farm_08927,NPK,370.9
Farm_08928,Urea,220.2
Farm_08929,Urea,352.2
Farm_08930,Urea,328.1
Farm_08931,DAP,230.3
Farm_08932,NPK,48.2
Farm_08933,NPK,359.6
Farm_08934,Urea,264.0
Farm_08935,Urea,58.4
Farm_08936,NPK,119.5
Farm_08937,DAP,103.1
Farm_08938,DAP,285.7
Farm_08939,Urea,397.6
Farm_08940,NPK,221.9
Farm_08941,Urea,393.7
Farm_08942,DAP,164.0
Farm_08943,NPK,70.3
Farm_08944,Urea,270.1
Farm_08945,Urea,88.2
Farm_08946,NPK,282.1
Farm_08947,Urea,280.7
Farm_08948,Urea,148.1
Farm_08949,Urea,288.3
Farm_08950,NPK,177.2
Farm_08951,NPK,185.4
Farm_08952,DAP,221.8
Farm_08953,Urea,221.4
Farm_08954,Urea,202.3
Farm_08955,Urea,53.0
Farm_08956,DAP,288.9
Farm_08957,Urea,381.1
Farm_08958,NPK,54.9
Farm_08959,Urea,391.9
Farm_08960,DAP,217.9
Farm_08961,DAP,393.8
Farm_08962,DAP,66.6
Farm_08963,DAP,151.8
Farm_08964,Urea,330.9
Farm_08965,Urea,69.0
Farm_08966,Urea,38.2
Farm_08967,DAP,66.4
Farm_08968,Urea,70.6
Farm_08969,Urea,302.7
Farm_08970,DAP,349.5
Farm_08971,NPK,214.2
Farm_08972,Urea,229.0
Farm_08973,NPK,213.2
Farm_08974,NPK,347.7
Farm_08975,Urea,263.0
Farm_08976,DAP,268.8
Farm_08977,NPK,302.4
Farm_08978,NPK,304.6
Farm_08979,Urea,342.3
Farm_08980,DAP,301.2
Farm_08981,DAP,84.1
Farm_08982,Urea,103.5
Farm_08983,DAP,175.7
Farm_08984,Urea,337.0
Farm_08985,DAP,247.7
Farm_08986,NPK,156.5
Farm_08987,Urea,274.8
Farm_08988,Urea,375.6
Farm_08989,DAP,158.5
Farm_08990,NPK,242.7
Farm_08991,DAP,342.8
Farm_08992,Urea,266.1
Farm_08993,Urea,291.5
Farm_08994,DAP,268.9
Farm_08995,DAP,29.6
Farm_08996,Urea,148.6
Farm_08997,NPK,237.2
Farm_08998,Urea,381.3
Farm_08999,DAP,90.8
Farm_09000,DAP,83.4
Farm_09001,DAP,217.9
Farm_09002,DAP,292.7
Farm_09003,Urea,144.9
Farm_09004,NPK,40.7
Farm_09005,DAP,147.8
Farm_09006,DAP,328.7
Farm_09007,Urea,189.0
Farm_09008,NPK,127.4
Farm_09009,NPK,57.9
Farm_09010,NPK,387.3
Farm_09011,DAP,317.3
Farm_09012,NPK,396.5
Farm_09013,DAP,180.5
Farm_09014,NPK,374.8
Farm_09015,DAP,322.3
Farm_09016,DAP,225.7
Farm_09017,NPK,189.1
Farm_09018,NPK,20.5
Farm_09019,DAP,283.0
Farm_09020,DAP,174.8
Farm_09021,NPK,197.5
Farm_09022,DAP,66.9
Farm_09023,Urea,365.8
Farm_09024,NPK,386.2
Farm_09025,DAP,364.2
Farm_09026,DAP,399.2
Farm_09027,Urea,46.4
Farm_09028,DAP,48.5
Farm_09029,DAP,193.6
Farm_09030,Urea,263.5
Farm_09031,NPK,398.0
Farm_09032,DAP,139.2
Farm_09033,DAP,254.6
Farm_09034,DAP,391.2
Farm_09035,DAP,330.2
Farm_09036,DAP,249.6
Farm_09037,NPK,67.7
Farm_09038,DAP,143.4
Farm_09039,NPK,369.8
Farm_09040,DAP,212.2
Farm_09041,DAP,247.1
Farm_09042,NPK,35.1
Farm_09043,NPK,382.0
Farm_09044,Urea,177.2
Farm_09045,NPK,282.1
Farm_09046,Urea,357.0
Farm_09047,DAP,367.8
Farm_09048,Urea,340.2
Farm_09049,DAP,360.8
Farm_09050,DAP,272.3
Farm_09051,DAP,380.0
Farm_09052,DAP,144.6
Farm_09053,NPK,71.2
Farm_09054,Urea,238.5
Farm_09055,Urea,167.4
Farm_09056,DAP,104.1
Farm_09057,DAP,330.7
Farm_09058,NPK,125.1
Farm_09059,NPK,258.0
Farm_09060,NPK,80.3
Farm_09061,DAP,252.2
Farm_09062,NPK,143.7
Farm_09063,Urea,110.0
Farm_09064,DAP,220.7
Farm_09065,DAP,377.8
Farm_09066,Urea,112.1
Farm_09067,DAP,336.5
Farm_09068,DAP,105.0
Farm_09069,DAP,255.4
Farm_09070,NPK,228.1
Farm_09071,NPK,31.0
Farm_09072,Urea,152.9
Farm_09073,NPK,107.5
Farm_09074,Urea,115.6
Farm_09075,DAP,325.6
Farm_09076,DAP,315.7
Farm_09077,NPK,251.2
Farm_09078,DAP,313.9
Farm_09079,DAP,383.8
Farm_09080,DAP,43.1
Farm_09081,DAP,383.5
Farm_09082,DAP,393.6
Farm_09083,Urea,89.0
Farm_09084,DAP,306.7
Farm_09085,DAP,264.3
Farm_09086,DAP,361.9
Farm_09087,NPK,398.7
Farm_09088,DAP,192.6
Farm_09089,DAP,85.9
Farm_09090,DAP,347.9
Farm_09091,Urea,41.6
Farm_09092,Urea,381.9
Farm_09093,NPK,214.3
Farm_09094,Urea,51.2
Farm_09095,Urea,99.5
Farm_09096,Urea,263.5
Farm_09097,Urea,148.8
Farm_09098,NPK,66.8
Farm_09099,DAP,395.0
Farm_09100,NPK,183.4
Farm_09101,DAP,28.1
Farm_09102,Urea,51.6
Farm_09103,NPK,230.0
Farm_09104,Urea,333.5
Farm_09105,DAP,126.3
Farm_09106,NPK,375.5
Farm_09107,DAP,275.1
Farm_09108,Urea,265.2
Farm_09109,Urea,78.5
Farm_09110,NPK,179.4
Farm_09111,NPK,185.5
Farm_09112,Urea,43.7
Farm_09113,Urea,70.8
Farm_09114,NPK,397.5
Farm_09115,DAP,255.8
Farm_09116,NPK,43.2
Farm_09117,DAP,118.2
Farm_09118,NPK,196.4
Farm_09119,DAP,234.3
Farm_09120,Urea,399.2
Farm_09121,Urea,117.7
Farm_09122,DAP,300.0
Farm_09123,Urea,83.7
Farm_09124,DAP,120.6
Farm_09125,NPK,347.0
Farm_09126,Urea,213.9
Farm_09127,Urea,259.5
Farm_09128,Urea,364.9
Farm_09129,DAP,247.3
Farm_09130,Urea,37.2
Farm_09131,Urea,98.7
Farm_09132,NPK,389.8
Farm_09133,NPK,137.8
Farm_09134,NPK,274.7
Farm_09135,DAP,29.1
Farm_09136,DAP,192.8
Farm_09137,DAP,338.6
Farm_09138,DAP,304.9
Farm_09139,Urea,32.9
Farm_09140,NPK,272.0
Farm_09141,Urea,379.4
Farm_09142,DAP,358.1
Farm_09143,Urea,354.4
Farm_09144,NPK,160.9
Farm_09145,NPK,313.0
Farm_09146,DAP,299.5
Farm_09147,NPK,395.4
Farm_09148,NPK,65.3
Farm_09149,Urea,151.2
Farm_09150,DAP,78.3
Farm_09151,Urea,332.8
Farm_09152,DAP,205.1
Farm_09153,DAP,55.3
Farm_09154,DAP,215.0
Farm_09155,Urea,118.9
Farm_09156,DAP,226.3
Farm_09157,NPK,61.8
Farm_09158,NPK,155.0
Farm_09159,DAP,150.6
Farm_09160,NPK,383.2
Farm_09161,DAP,181.0
Farm_09162,NPK,229.2
Farm_09163,DAP,46.8
Farm_09164,DAP,77.6
Farm_09165,DAP,140.1
Farm_09166,NPK,209.5
Farm_09167,DAP,171.9
Farm_09168,DAP,344.7
Farm_09169,Urea,363.8
Farm_09170,NPK,336.5
Farm_09171,Urea,147.2
Farm_09172,NPK,75.6
Farm_09173,Urea,381.4
Farm_09174,Urea,386.2
Farm_09175,DAP,181.0
Farm_09176,Urea,48.0
Farm_09177,Urea,103.9
Farm_09178,Urea,191.9
Farm_09179,Urea,386.0
Farm_09180,NPK,95.5
Farm_09181,Urea,98.6
Farm_09182,Urea,256.3
Farm_09183,NPK,279.9
Farm_09184,Urea,177.7
Farm_09185,DAP,101.4
Farm_09186,DAP,372.4
Farm_09187,DAP,191.9
Farm_09188,DAP,289.4
Farm_09189,Urea,362.2
Farm_09190,NPK,358.3
Farm_09191,Urea,291.7
Farm_09192,DAP,202.1
Farm_09193,Urea,173.8
Farm_09194,NPK,279.3
Farm_09195,DAP,326.2
Farm_09196,Urea,272.0
Farm_09197,NPK,377.1
Farm_09198,Urea,283.6
Farm_09199,NPK,213.3
Farm_09200,DAP,274.8
Farm_09201,NPK,153.7
Farm_09202,DAP,48.0
Farm_09203,DAP,340.4
Farm_09204,NPK,331.7
Farm_09205,NPK,123.0
Farm_09206,DAP,392.3
Farm_09207,NPK,324.2
Farm_09208,Urea,318.6
Farm_09209,Urea,245.9
Farm_09210,NPK,284.1
Farm_09211,DAP,258.8
Farm_09212,DAP,225.9
Farm_09213,Urea,278.1
Farm_09214,Urea,111.8
Farm_09215,Urea,106.4
Farm_09216,DAP,176.1
Farm_09217,NPK,64.0
Farm_09218,DAP,135.8
Farm_09219,Urea,40.0
Farm_09220,DAP,139.1
Farm_09221,NPK,280.3
Farm_09222,Urea,232.7
Farm_09223,DAP,86.1
Farm_09224,DAP,269.1
Farm_09225,NPK,270.7
Farm_09226,NPK,387.1
Farm_09227,Urea,181.8
Farm_09228,DAP,303.8
Farm_09229,DAP,114.6
Farm_09230,Urea,224.6
Farm_09231,Urea,197.4
Farm_09232,DAP,269.5
Farm_09233,Urea,309.5
Farm_09234,DAP,92.6
Farm_09235,NPK,303.6
Farm_09236,Urea,176.0
Farm_09237,Urea,158.0
Farm_09238,DAP,139.8
Farm_09239,Urea,113.2
Farm_09240,NPK,100.0
Farm_09241,DAP,360.3
Farm_09242,DAP,366.1
Farm_09243,DAP,33.5
Farm_09244,Urea,312.4
Farm_09245,NPK,90.4
Farm_09246,NPK,146.6
Farm_09247,Urea,79.0
Farm_09248,NPK,374.5
Farm_09249,DAP,117.5
Farm_09250,Urea,25.2
Farm_09251,Urea,388.3
Farm_09252,DAP,118.9
Farm_09253,Urea,368.7
Farm_09254,Urea,143.5
Farm_09255,NPK,252.8
Farm_09256,DAP,287.3
Farm_09257,Urea,162.0
Farm_09258,NPK,104.0
Farm_09259,DAP,269.7
Farm_09260,NPK,45.8
Farm_09261,NPK,206.8
Farm_09262,NPK,185.3
Farm_09263,NPK,67.5
Farm_09264,NPK,160.8
Farm_09265,Urea,152.1
Farm_09266,NPK,307.1
Farm_09267,DAP,373.1
Farm_09268,Urea,121.1
Farm_09269,NPK,156.3
Farm_09270,DAP,166.2
Farm_09271,NPK,291.7
Farm_09272,DAP,237.5
Farm_09273,NPK,98.3
Farm_09274,Urea,186.2
Farm_09275,DAP,286.5
Farm_09276,DAP,71.6
Farm_09277,NPK,266.9
Farm_09278,Urea,118.9
Farm_09279,Urea,360.6
Farm_09280,NPK,72.0
Farm_09281,Urea,189.8
Farm_09282,Urea,79.0
Farm_09283,DAP,43.1
Farm_09284,NPK,132.2
Farm_09285,NPK,266.0
Farm_09286,Urea,204.9
Farm_09287,NPK,25.2
Farm_09288,DAP,197.5
Farm_09289,DAP,334.5
Farm_09290,DAP,125.0
Farm_09291,Urea,387.2
Farm_09292,Urea,256.1
Farm_09293,DAP,106.7
Farm_09294,NPK,45.8
Farm_09295,NPK,76.8
Farm_09296,NPK,278.6
Farm_09297,Urea,359.1
