farm_id,soil,ph,nitrogen,phosphorus,potassium
Farm_08861,Peaty,5.13,0.312,19.4,216.1
Farm_08862,Loam,5.1,0.52,28.6,150.2
Farm_08863,Silt,7.26,0.214,8.4,196.7
Farm_08864,Chalky,5.82,0.119,45.9,214.1
Farm_08865,Silt,5.11,0.58,30.5,76.9
Farm_08866,Sandy,5.46,0.111,16.9,226.2
Farm_08867,Loam,6.66,0.53,7.4,217.4
Farm_08868,Sandy,5.02,0.443,53.5,53.9
Farm_08869,Peaty,7.76,0.506,30.0,225.1
Farm_08870,Chalky,6.43,0.525,22.5,238.7
Farm_08871,Silt,7.31,0.287,49.4,98.9
Farm_08872,Sandy,7.01,0.434,25.2,204.8
Farm_08873,Clay,6.07,0.453,38.3,117.4
Farm_08874,Peaty,7.54,0.234,9.5,189.1
Farm_08875,Chalky,7.76,0.515,8.7,203.0
Farm_08876,Loam,7.05,0.528,6.7,52.6
Farm_08877,Clay,5.69,0.566,19.4,51.9
Farm_08878,Silt,7.04,0.513,14.4,240.2
Farm_08879,Sandy,6.26,0.304,51.8,191.3
Farm_08880,Peaty,6.47,0.094,33.4,165.1
Farm_08881,Clay,7.72,0.171,23.8,199.2
Farm_08882,Chalky,5.71,0.417,51.9,214.3
Farm_08883,Clay,6.14,0.532,45.5,167.7
Farm_08884,Silt,5.03,0.35,49.1,54.4
Farm_08885,Clay,7.7,0.589,48.2,177.3
Farm_08886,Sandy,5.82,0.372,23.4,74.2
Farm_08887,Sandy,5.3,0.214,54.9,164.0
Farm_08888,Silt,7.05,0.503,51.3,133.4
Farm_08889,Clay,4.83,0.123,39.3,102.5
Farm_08890,Loam,7.1,0.182,19.5,77.0
Farm_08891,Silt,7.01,0.268,39.0,158.5
Farm_08892,Peaty,7.35,0.403,43.3,61.6
Farm_08893,Chalky,6.32,0.287,51.5,190.4
Farm_08894,Clay,7.26,0.151,15.2,235.6
Farm_08895,Chalky,6.67,0.536,23.5,202.0
Farm_08896,Sandy,6.28,0.46,31.7,89.5
Farm_08897,Chalky,7.42,0.549,15.3,56.7
Farm_08898,Sandy,6.85,0.202,35.1,157.3
Farm_08899,Loam,5.16,0.493,46.8,214.4
Farm_08900,Silt,6.07,0.29,32.9,197.5
Farm_08901,Clay,6.9,0.198,6.6,96.6
Farm_08902,Chalky,7.78,0.175,29.4,190.5
Farm_08903,Silt,5.2,0.522,12.6,205.5
Farm_08904,Chalky,6.22,0.177,39.1,43.0
Farm_08905,Silt,5.04,0.441,11.4,87.5
Farm_08906,Chalky,5.32,0.415,18.7,51.5
Farm_08907,Silt,5.62,0.255,22.1,131.9
Farm_08908,Clay,6.45,0.268,34.2,59.3
Farm_08909,Loam,5.73,0.302,38.6,52.2
Farm_08910,Peaty,4.81,0.386,44.0,142.9
Farm_08911,Sandy,5.83,0.098,39.5,128.3
Farm_08912,Peaty,5.4,0.144,9.5,180.5
Farm_08913,Silt,7.19,0.058,20.5,148.2
Farm_08914,Loam,7.25,0.376,25.0,234.3
Farm_08915,Clay,5.72,0.527,19.6,49.5
Farm_08916,Loam,7.53,0.392,7.1,149.4
Farm_08917,Clay,7.01,0.558,54.6,145.3
Farm_08918,Peaty,7.49,0.589,41.0,76.3
Farm_08919,Silt,6.12,0.578,53.9,142.7
Farm_08920,Silt,6.35,0.411,34.5,129.0
Farm_08921,Peaty,7.7,0.099,24.3,235.4
Farm_08922,Sandy,6.61,0.17,43.7,50.6
Farm_08923,Sandy,5.98,0.362,41.7,236.5
Farm_08924,Chalky,7.45,0.203,21.5,216.3
Farm_08925,Loam,6.96,0.212,14.2,83.7
Farm_08926,Silt,5.82,0.152,26.1,92.8
Farm_08927,Sandy,5.64,0.542,6.7,190.1
Farm_08928,Peaty,6.83,0.161,54.6,138.7
Farm_08929,Peaty,6.61,0.264,10.9,189.3
Farm_08930,Loam,5.33,0.361,28.8,124.4
Farm_08931,Silt,5.12,0.114,20.8,188.6
Farm_08932,Chalky,7.67,0.446,33.4,201.0
Farm_08933,Sandy,7.26,0.072,35.4,130.7
Farm_08934,Clay,6.55,0.5,11.9,232.9
Farm_08935,Clay,7.15,0.6,31.2,72.5
Farm_08936,Clay,5.66,0.184,51.7,107.7
Farm_08937,Sandy,7.3,0.079,31.5,69.8
Farm_08938,Clay,5.58,0.163,28.7,97.7
Farm_08939,Clay,6.48,0.489,38.9,204.0
Farm_08940,Loam,6.56,0.172,35.9,78.6
Farm_08941,Chalky,7.79,0.192,26.2,157.6
Farm_08942,Loam,5.9,0.393,19.9,230.1
Farm_08943,Sandy,6.71,0.241,35.8,90.0
Farm_08944,Chalky,6.11,0.411,49.3,211.8
Farm_08945,Sandy,6.5,0.5,36.7,61.3
Farm_08946,Chalky,4.93,0.219,23.6,199.5
Farm_08947,Silt,5.87,0.127,34.0,45.6
Farm_08948,Chalky,6.41,0.076,20.2,77.2
Farm_08949,Loam,6.08,0.331,25.7,121.3
Farm_08950,Clay,7.14,0.131,44.9,169.9
Farm_08951,Peaty,6.43,0.373,29.2,131.0
Farm_08952,Chalky,5.72,0.528,13.0,80.3
Farm_08953,Sandy,5.51,0.519,29.3,178.3
Farm_08954,Loam,5.42,0.304,25.3,115.9
Farm_08955,Silt,6.62,0.35,16.6,249.3
Farm_08956,Silt,5.42,0.31,15.7,137.6
Farm_08957,Silt,7.75,0.467,18.1,65.2
Farm_08958,Silt,6.57,0.551,51.3,227.5
Farm_08959,Sandy,5.01,0.491,52.8,154.3
Farm_08960,Silt,5.94,0.249,25.6,75.8
Farm_08961,Peaty,4.89,0.211,13.5,216.5
Farm_08962,Chalky,5.67,0.234,10.5,168.8
Farm_08963,Clay,6.22,0.344,21.2,171.0
Farm_08964,Sandy,6.06,0.084,47.6,189.6
Farm_08965,Clay,6.57,0.535,39.7,51.8
Farm_08966,Clay,7.76,0.463,30.4,240.8
Farm_08967,Chalky,4.87,0.096,46.8,69.4
Farm_08968,Sandy,5.69,0.205,26.8,227.4
Farm_08969,Silt,7.12,0.517,25.9,168.0
Farm_08970,Clay,6.92,0.279,11.9,203.3
Farm_08971,Loam,5.88,0.537,14.9,220.1
Farm_08972,Loam,7.11,0.055,30.7,165.8
Farm_08973,Peaty,7.22,0.378,45.2,240.4
Farm_08974,Sandy,7.61,0.597,11.4,183.8
Farm_08975,Peaty,6.33,0.37,11.4,219.5
Farm_08976,Sandy,6.1,0.065,30.5,234.1
Farm_08977,Silt,6.5,0.558,27.1,62.5
Farm_08978,Chalky,6.14,0.503,7.9,104.6
Farm_08979,Sandy,5.51,0.534,9.2,140.6
Farm_08980,Peaty,5.01,0.315,20.4,175.0
Farm_08981,Loam,4.94,0.193,34.9,77.0
Farm_08982,Peaty,6.67,0.281,19.5,236.1
Farm_08983,Loam,7.29,0.532,51.0,55.5
Farm_08984,Loam,5.58,0.429,15.2,116.4
Farm_08985,Clay,5.49,0.415,15.4,177.1
Farm_08986,Peaty,4.83,0.496,27.5,130.4
Farm_08987,Peaty,5.44,0.134,35.5,155.8
Farm_08988,Silt,5.72,0.37,49.8,239.7
Farm_08989,Peaty,6.97,0.065,31.4,57.3
Farm_08990,Peaty,7.64,0.128,20.3,53.1
Farm_08991,Silt,6.63,0.49,17.5,195.1
Farm_08992,Loam,5.67,0.588,53.6,170.8
Farm_08993,Sandy,6.49,0.346,8.2,156.4
Farm_08994,Loam,5.02,0.327,30.2,249.2
Farm_08995,Loam,5.93,0.473,26.5,174.8
Farm_08996,Chalky,5.47,0.447,20.4,52.6
Farm_08997,Sandy,6.04,0.221,22.9,214.3
Farm_08998,Silt,6.79,0.264,19.2,79.9
Farm_08999,Loam,6.64,0.416,45.1,152.6
Farm_09000,Peaty,7.07,0.377,26.1,91.4
Farm_09001,Clay,5.85,0.268,19.7,88.8
Farm_09002,Chalky,5.12,0.116,51.1,92.8
Farm_09003,Clay,4.81,0.514,15.7,233.6
Farm_09004,Loam,5.78,0.136,16.8,60.3
Farm_09005,Sandy,6.73,0.319,25.2,57.0
Farm_09006,Silt,6.3,0.284,17.4,112.2
Farm_09007,Peaty,6.72,0.217,28.9,123.3
Farm_09008,Peaty,6.45,0.357,28.5,236.0
Farm_09009,Sandy,6.37,0.527,9.3,50.2
Farm_09010,Loam,5.36,0.489,22.4,173.3
Farm_09011,Silt,6.52,0.135,30.3,47.6
Farm_09012,Clay,6.3,0.372,11.0,59.2
Farm_09013,Peaty,7.36,0.157,48.7,57.5
Farm_09014,Silt,4.92,0.155,39.0,98.0
Farm_09015,Sandy,5.74,0.064,31.3,188.1
Farm_09016,Silt,6.93,0.193,35.5,68.0
Farm_09017,Sandy,7.78,0.411,27.9,57.9
Farm_09018,Clay,7.02,0.467,21.0,158.0
Farm_09019,Peaty,6.11,0.319,28.7,94.2
Farm_09020,Sandy,7.69,0.569,21.0,217.8
Farm_09021,Clay,6.55,0.438,53.5,129.4
Farm_09022,Loam,6.62,0.315,45.3,169.3
Farm_09023,Loam,7.52,0.437,30.0,108.8
Farm_09024,Sandy,5.53,0.092,15.4,134.8
Farm_09025,Peaty,4.95,0.086,11.4,59.5
Farm_09026,Loam,5.94,0.085,32.9,205.2
Farm_09027,Chalky,4.8,0.54,51.7,86.0
Farm_09028,Silt,6.77,0.22,48.2,86.6
Farm_09029,Peaty,4.94,0.321,11.0,249.1
Farm_09030,Chalky,7.39,0.308,36.1,241.6
Farm_09031,Silt,6.79,0.402,43.9,103.2
Farm_09032,Clay,6.19,0.477,20.4,242.6
Farm_09033,Silt,6.82,0.53,40.9,213.0
Farm_09034,Loam,7.75,0.225,41.1,193.0
Farm_09035,Sandy,7.52,0.206,16.2,239.1
Farm_09036,Sandy,5.83,0.108,44.5,211.9
Farm_09037,Peaty,7.4,0.101,33.8,141.4
Farm_09038,Silt,7.45,0.253,18.3,163.7
Farm_09039,Sandy,7.72,0.286,52.5,195.3
Farm_09040,Peaty,6.07,0.523,36.6,231.6
Farm_09041,Loam,7.32,0.198,43.4,234.1
Farm_09042,Sandy,6.23,0.394,10.9,98.4
Farm_09043,Sandy,5.51,0.22,24.7,134.4
Farm_09044,Loam,4.97,0.215,20.4,138.0
Farm_09045,Chalky,7.38,0.221,54.7,173.3
Farm_09046,Silt,7.5,0.325,11.3,223.0
Farm_09047,Clay,6.64,0.373,53.0,176.5
Farm_09048,Silt,6.16,0.31,28.3,178.4
Farm_09049,Loam,5.28,0.413,33.7,65.4
Farm_09050,Sandy,7.46,0.268,22.6,140.2
Farm_09051,Chalky,6.78,0.384,29.6,124.9
Farm_09052,Sandy,7.29,0.059,35.2,127.7
Farm_09053,Silt,5.3,0.54,39.8,180.3
Farm_09054,Loam,5.24,0.519,25.4,182.9
Farm_09055,Sandy,7.0,0.463,36.6,76.5
Farm_09056,Clay,6.54,0.437,9.5,104.3
Farm_09057,Peaty,6.73,0.53,26.0,120.2
Farm_09058,Clay,5.47,0.21,16.0,197.2
Farm_09059,Sandy,7.62,0.255,13.1,215.5
Farm_09060,Clay,6.29,0.414,11.9,153.2
Farm_09061,Silt,5.65,0.077,50.8,157.0
Farm_09062,Sandy,5.82,0.565,48.7,61.6
Farm_09063,Clay,7.2,0.312,39.8,75.6
Farm_09064,Chalky,5.93,0.437,52.2,111.3
Farm_09065,Sandy,7.66,0.269,30.5,106.4
Farm_09066,Loam,5.1,0.055,9.3,79.1
Farm_09067,Clay,5.43,0.345,13.1,163.6
Farm_09068,Peaty,4.82,0.103,9.5,107.3
Farm_09069,Chalky,7.58,0.512,24.7,205.9
Farm_09070,Clay,7.66,0.551,28.7,48.7
Farm_09071,Silt,7.32,0.595,17.9,66.7
Farm_09072,Sandy,6.8,0.385,48.5,136.0
Farm_09073,Sandy,7.58,0.568,39.4,111.6
Farm_09074,Peaty,7.55,0.466,53.5,122.5
Farm_09075,Sandy,6.69,0.192,51.0,173.2
Farm_09076,Chalky,5.1,0.591,20.0,197.7
Farm_09077,Chalky,5.22,0.32,37.3,208.4
Farm_09078,Peaty,5.38,0.345,37.3,192.7
Farm_09079,Loam,5.66,0.287,39.5,200.6
Farm_09080,Loam,7.21,0.22,13.0,155.3
Farm_09081,Sandy,6.3,0.375,7.8,191.1
Farm_09082,Peaty,6.24,0.231,50.1,195.2
Farm_09083,Clay,6.79,0.242,18.3,42.4
Farm_09084,Peaty,4.81,0.417,40.2,231.4
Farm_09085,Chalky,6.52,0.426,43.5,188.0
Farm_09086,Clay,5.82,0.085,7.7,210.6
Farm_09087,Peaty,4.96,0.319,9.5,47.1
Farm_09088,Peaty,6.87,0.058,17.8,195.7
Farm_09089,Peaty,5.85,0.429,9.4,112.6
Farm_09090,Peaty,7.25,0.535,34.3,157.8
Farm_09091,Loam,5.49,0.439,51.9,214.8
Farm_09092,Chalky,5.03,0.326,33.9,172.9
Farm_09093,Chalky,5.82,0.519,38.8,84.1
Farm_09094,Chalky,7.29,0.258,32.7,177.2
Farm_09095,Loam,7.05,0.18,5.2,118.0
Farm_09096,Clay,6.1,0.348,34.0,83.9
Farm_09097,Clay,6.17,0.483,13.4,244.2
Farm_09098,Chalky,5.93,0.231,33.7,77.7
Farm_09099,Sandy,5.74,0.242,32.1,191.7
Farm_09100,Loam,6.42,0.397,43.3,116.0
Farm_09101,Loam,7.47,0.345,13.4,164.1
Farm_09102,Peaty,5.98,0.383,50.0,75.6
Farm_09103,Chalky,5.79,0.389,16.3,63.6
Farm_09104,Loam,5.37,0.292,16.4,180.7
Farm_09105,Chalky,5.52,0.323,51.4,159.9
Farm_09106,Sandy,6.52,0.5,12.0,167.6
Farm_09107,Peaty,6.73,0.502,33.8,77.2
Farm_09108,Peaty,7.1,0.57,46.8,128.6
Farm_09109,Clay,7.66,0.536,16.3,164.8
Farm_09110,Sandy,6.27,0.205,29.3,91.7
Farm_09111,Peaty,4.94,0.458,54.8,246.4
Farm_09112,Loam,5.73,0.303,50.7,109.3
Farm_09113,Clay,6.79,0.339,14.3,84.3
Farm_09114,Clay,7.4,0.588,5.5,142.7
Farm_09115,Sandy,5.38,0.192,50.0,174.3
Farm_09116,Loam,6.32,0.117,13.7,139.1
Farm_09117,Loam,6.77,0.278,8.6,204.8
Farm_09118,Silt,7.54,0.118,39.5,245.8
Farm_09119,Sandy,7.33,0.455,5.3,52.5
Farm_09120,Clay,5.21,0.133,15.5,175.6
Farm_09121,Peaty,6.92,0.181,30.8,41.1
Farm_09122,Clay,7.39,0.47,18.8,198.1
Farm_09123,Peaty,4.91,0.426,45.7,193.2
Farm_09124,Peaty,7.66,0.439,26.3,216.9
Farm_09125,Chalky,7.79,0.309,52.9,240.7
Farm_09126,Loam,5.57,0.509,14.2,125.3
Farm_09127,Loam,7.35,0.379,7.5,138.0
Farm_09128,Loam,7.22,0.502,22.9,165.9
Farm_09129,Loam,5.99,0.469,53.3,137.0
Farm_09130,Sandy,4.98,0.45,48.1,210.9
Farm_09131,Chalky,6.5,0.571,5.4,171.2
Farm_09132,Clay,7.71,0.123,30.3,119.3
Farm_09133,Sandy,6.17,0.26,48.4,59.0
Farm_09134,Loam,4.95,0.126,20.1,136.9
Farm_09135,Silt,6.65,0.545,49.1,165.5
Farm_09136,Silt,5.97,0.361,42.3,164.6
Farm_09137,Sandy,5.33,0.204,41.7,75.7
Farm_09138,Loam,5.88,0.518,12.3,85.0
Farm_09139,Peaty,7.52,0.528,45.4,207.1
Farm_09140,Chalky,6.07,0.45,20.5,117.3
Farm_09141,Chalky,7.73,0.474,23.3,156.2
Farm_09142,Clay,5.4,0.171,38.0,79.3
Farm_09143,Clay,5.1,0.274,11.8,197.2
Farm_09144,Clay,6.27,0.445,16.6,140.7
Farm_09145,Loam,7.51,0.167,43.7,68.4
Farm_09146,Silt,6.45,0.159,53.6,130.5
Farm_09147,Peaty,5.19,0.347,12.0,241.9
Farm_09148,Peaty,6.0,0.356,22.3,158.8
Farm_09149,Clay,7.68,0.121,42.5,180.4
Farm_09150,Loam,5.91,0.541,22.1,178.4
Farm_09151,Loam,7.03,0.193,16.5,132.6
Farm_09152,Loam,6.44,0.583,46.5,47.7
Farm_09153,Peaty,7.79,0.196,41.7,110.4
Farm_09154,Clay,5.84,0.558,13.9,179.4
Farm_09155,Peaty,6.38,0.267,9.4,88.9
Farm_09156,Loam,5.49,0.091,26.6,58.8
Farm_09157,Clay,6.26,0.574,9.0,118.4
Farm_09158,Silt,5.1,0.433,30.0,83.7
Farm_09159,Loam,6.44,0.204,21.9,180.4
Farm_09160,Sandy,7.43,0.491,47.0,133.7
Farm_09161,Chalky,7.7,0.05,9.9,166.3
Farm_09162,Clay,7.22,0.355,19.4,218.9
Farm_09163,Loam,6.11,0.411,7.3,190.5
Farm_09164,Chalky,6.08,0.504,23.0,45.6
Farm_09165,Silt,7.72,0.136,40.6,154.5
Farm_09166,Loam,6.27,0.517,49.0,160.7
Farm_09167,Clay,4.91,0.244,7.3,178.0
Farm_09168,Sandy,6.46,0.541,49.0,204.9
Farm_09169,Sandy,5.38,0.201,50.2,238.8
Farm_09170,Clay,7.71,0.531,32.1,84.1
Farm_09171,Peaty,5.83,0.343,25.3,180.6
Farm_09172,Sandy,6.99,0.378,11.2,123.7
Farm_09173,Peaty,6.15,0.268,36.4,94.7
Farm_09174,Sandy,7.24,0.421,52.7,207.2
Farm_09175,Chalky,5.28,0.371,18.1,150.9
Farm_09176,Loam,5.88,0.558,31.9,107.6
Farm_09177,Silt,6.51,0.29,17.8,225.1
Farm_09178,Clay,5.68,0.498,34.7,82.5
Farm_09179,Peaty,6.45,0.581,32.5,108.5
Farm_09180,Silt,7.29,0.071,13.9,51.5
Farm_09181,Peaty,6.1,0.52,9.7,98.5
Farm_09182,Silt,4.93,0.359,23.0,239.5
Farm_09183,Clay,5.76,0.288,16.2,99.1
Farm_09184,Loam,5.8,0.093,9.7,89.1
Farm_09185,Clay,5.43,0.41,14.6,182.2
Farm_09186,Loam,4.95,0.447,49.4,69.9
Farm_09187,Silt,6.18,0.126,33.7,177.9
Farm_09188,Clay,4.95,0.129,14.2,176.5
Farm_09189,Chalky,5.84,0.355,34.6,56.0
Farm_09190,Loam,5.81,0.157,6.3,115.0
Farm_09191,Silt,5.03,0.198,40.8,112.3
Farm_09192,Loam,7.22,0.368,13.8,191.5
Farm_09193,Silt,7.1,0.26,42.1,150.5
Farm_09194,Sandy,6.53,0.113,54.0,157.6
Farm_09195,Silt,7.02,0.388,25.9,116.5
Farm_09196,Peaty,4.81,0.213,8.8,205.1
Farm_09197,Chalky,5.82,0.152,32.5,211.2
Farm_09198,Peaty,6.37,0.555,40.0,101.1
Farm_09199,Silt,7.57,0.135,19.5,160.1
Farm_09200,Peaty,7.18,0.232,47.4,249.7
Farm_09201,Clay,7.48,0.275,48.0,97.4
Farm_09202,Loam,6.41,0.216,52.8,174.6
Farm_09203,Sandy,4.83,0.157,34.5,90.1
Farm_09204,Clay,7.25,0.199,43.2,204.5
Farm_09205,Loam,6.49,0.206,14.9,202.0
Farm_09206,Clay,6.6,0.584,53.1,212.5
Farm_09207,Silt,5.34,0.199,34.6,71.7
Farm_09208,Silt,7.63,0.344,26.6,192.1
Farm_09209,Peaty,5.32,0.308,31.1,90.3
Farm_09210,Chalky,7.53,0.512,38.5,184.8
Farm_09211,Sandy,5.77,0.078,54.5,72.4
Farm_09212,Sandy,6.62,0.357,47.2,205.9
Farm_09213,Loam,5.1,0.084,36.8,181.4
Farm_09214,Clay,5.72,0.237,32.5,219.1
Farm_09215,Chalky,5.27,0.058,32.4,76.9
Farm_09216,Peaty,5.66,0.532,38.1,73.4
Farm_09217,Chalky,5.24,0.121,37.5,151.1
Farm_09218,Clay,6.23,0.551,53.4,65.4
Farm_09219,Sandy,5.74,0.063,32.5,193.0
Farm_09220,Chalky,5.88,0.155,32.6,88.9
Farm_09221,Sandy,5.49,0.367,34.5,69.5
Farm_09222,Loam,7.64,0.246,45.8,194.6
Farm_09223,Sandy,5.98,0.186,28.4,77.1
Farm_09224,Chalky,6.91,0.463,30.7,62.1
Farm_09225,Peaty,5.16,0.061,15.7,165.7
Farm_09226,Sandy,6.39,0.497,24.7,103.0
Farm_09227,Chalky,5.87,0.468,22.5,114.2
Farm_09228,Clay,7.35,0.198,10.3,50.1
Farm_09229,Loam,7.55,0.152,48.6,47.1
Farm_09230,Chalky,7.21,0.475,32.1,73.8
Farm_09231,Sandy,7.77,0.336,26.9,138.0
Farm_09232,Chalky,7.63,0.507,29.7,44.5
Farm_09233,Sandy,6.92,0.37,42.6,237.2
Farm_09234,Chalky,7.35,0.576,45.7,135.2
Farm_09235,Peaty,5.09,0.516,14.7,69.4
Farm_09236,Chalky,5.87,0.429,37.5,210.6
Farm_09237,Peaty,5.43,0.168,52.2,46.4
Farm_09238,Sandy,5.65,0.435,51.9,116.8
Farm_09239,Chalky,6.63,0.06,29.3,88.1
Farm_09240,Loam,6.39,0.489,54.1,146.7
Farm_09241,Chalky,7.03,0.562,12.3,101.1
Farm_09242,Clay,7.48,0.41,15.2,73.1
Farm_09243,Chalky,6.8,0.39,36.7,150.1
Farm_09244,Silt,5.82,0.471,25.1,222.9
Farm_09245,Clay,6.6,0.108,16.7,44.7
Farm_09246,Silt,7.09,0.193,18.9,202.5
Farm_09247,Loam,5.82,0.154,11.4,235.5
Farm_09248,Silt,5.54,0.106,5.1,112.8
Farm_09249,Loam,5.03,0.348,5.2,227.9
Farm_09250,Silt,7.45,0.597,9.3,45.5
Farm_09251,Silt,5.87,0.273,13.6,90.7
Farm_09252,Silt,5.71,0.404,22.4,52.0
Farm_09253,Peaty,6.79,0.514,18.2,207.9
Farm_09254,Chalky,5.76,0.522,29.9,180.5
Farm_09255,Loam,6.47,0.321,46.4,88.2
Farm_09256,Silt,5.15,0.59,54.4,248.2
Farm_09257,Peaty,6.86,0.201,35.2,145.0
Farm_09258,Chalky,7.41,0.053,12.1,206.5
Farm_09259,Sandy,5.98,0.173,27.7,127.8
Farm_09260,Peaty,7.45,0.407,35.4,163.9
Farm_09261,Chalky,6.1,0.581,14.6,171.3
Farm_09262,Sandy,5.37,0.108,24.8,106.6
Farm_09263,Peaty,4.97,0.403,17.3,126.5
Farm_09264,Sandy,5.3,0.211,21.4,142.3
Farm_09265,Clay,5.32,0.584,41.9,70.9
Farm_09266,Clay,5.88,0.458,37.8,225.5
Farm_09267,Peaty,6.95,0.441,25.9,192.4
Farm_09268,Silt,7.06,0.534,22.1,224.7
Farm_09269,Loam,6.44,0.413,14.8,127.3
Farm_09270,Sandy,7.14,0.065,29.3,209.3
Farm_09271,Peaty,5.81,0.059,51.6,52.3
Farm_09272,Sandy,6.19,0.39,35.6,105.1
Farm_09273,Loam,5.34,0.218,25.3,236.2
Farm_09274,Clay,7.24,0.409,21.5,183.7
Farm_09275,Silt,6.54,0.559,44.0,186.7
Farm_09276,Chalky,7.51,0.371,31.2,168.6
Farm_09277,Loam,6.32,0.542,53.0,102.1
Farm_09278,Chalky,6.3,0.405,38.7,221.7
Farm_09279,Sandy,6.0,0.117,30.0,222.6
Farm_09280,Chalky,6.61,0.511,45.6,132.7
Farm_09281,Loam,5.87,0.085,39.1,184.8
Farm_09282,Silt,4.92,0.599,51.0,123.1
Farm_09283,Chalky,7.52,0.34,32.4,43.3
Farm_09284,Sandy,5.0,0.305,51.0,220.1
Farm_09285,Sandy,5.99,0.115,33.3,85.2
Farm_09286,Peaty,6.2,0.544,25.9,53.6
Farm_09287,Chalky,5.39,0.584,21.0,231.3
Farm_09288,Clay,6.08,0.514,21.6,219.7
Farm_09289,Silt,7.58,0.203,52.7,130.5
Farm_09290,Sandy,7.11,0.28,51.7,243.6
Farm_09291,Silt,6.14,0.115,51.1,205.7
Farm_09292,Silt,7.46,0.23,11.2,216.1
Farm_09293,Loam,7.65,0.199,5.8,172.5
Farm_09294,Clay,7.2,0.194,10.7,231.8
Farm_09295,Silt,5.84,0.414,53.9,53.4
Farm_09296,Silt,5.77,0.152,14.2,63.9
Farm_09297,Chalky,5.61,0.486,16.0,135.2
Farm_09298,Peaty,7.51,0.168,37.3,44.4
Farm_09299,Loam,7.77,0.408,38.8,232.0
Farm_09300,Silt,6.39,0.501,39.0,100.3
Farm_09301,Silt,7.18,0.494,51.1,236.4
Farm_09302,Silt,5.06,0.463,20.1,249.9
Farm_09303,Peaty,6.5,0.194,29.6,149.0
Farm_09304,Chalky,6.85,0.216,13.6,131.5
Farm_09305,Sandy,6.68,0.595,6.2,157.8
Farm_09306,Silt,7.38,0.276,19.1,213.1
Farm_09307,Clay,6.5,0.357,38.0,83.7
Farm_09308,Peaty,7.01,0.109,14.4,248.2
Farm_09309,Loam,7.57,0.254,31.9,169.8
Farm_09310,Silt,6.35,0.525,10.6,54.9
Farm_09311,Sandy,6.16,0.069,17.8,192.0
Farm_09312,Sandy,5.39,0.108,12.7,62.4
Farm_09313,Silt,6.15,0.197,48.5,171.9
Farm_09314,Loam,7.77,0.12,29.0,178.8
Farm_09315,Silt,5.35,0.271,42.9,192.1
Farm_09316,Silt,5.55,0.255,40.6,50.4
Farm_09317,Peaty,5.01,0.209,14.2,150.6
Farm_09318,Loam,5.07,0.261,7.8,164.1
Farm_09319,Loam,5.79,0.105,18.9,159.3
Farm_09320,Peaty,7.49,0.416,5.3,180.5
Farm_09321,Peaty,6.65,0.116,15.1,249.3
Farm_09322,Clay,5.9,0.296,44.6,198.9
Farm_09323,Silt,5.39,0.169,41.2,105.6
Farm_09324,Peaty,5.52,0.486,45.0,122.2
Farm_09325,Peaty,6.32,0.489,46.5,101.3
Farm_09326,Sandy,6.9,0.115,11.9,150.1
Farm_09327,Clay,6.1,0.532,44.0,187.9
Farm_09328,Clay,7.46,0.173,6.7,175.6
Farm_09329,Chalky,7.7,0.062,14.5,104.4
Farm_09330,Silt,5.73,0.348,31.8,220.0
Farm_09331,Silt,5.27,0.279,46.2,226.3
Farm_09332,Silt,7.16,0.343,27.0,249.9
Farm_09333,Silt,5.23,0.526,20.8,207.6
Farm_09334,Peaty,6.04,0.32,37.7,190.2
Farm_09335,Loam,5.23,0.596,6.7,170.5
Farm_09336,Silt,5.74,0.237,25.2,173.0
Farm_09337,Chalky,6.59,0.297,6.5,235.0
Farm_09338,Silt,6.98,0.221,9.0,119.8
Farm_09339,Peaty,5.68,0.445,14.0,74.4
Farm_09340,Chalky,5.33,0.53,25.5,175.2
Farm_09341,Loam,7.58,0.192,27.8,58.1
Farm_09342,Peaty,6.89,0.422,8.7,175.6
Farm_09343,Sandy,7.8,0.07,54.2,177.0
Farm_09344,Clay,6.13,0.527,39.1,62.8
Farm_09345,Chalky,7.58,0.432,24.1,48.4
Farm_09346,Silt,5.62,0.388,41.9,162.6
Farm_09347,Sandy,6.86,0.226,27.3,174.3
Farm_09348,Peaty,6.84,0.135,36.9,161.2
Farm_09349,Loam,7.26,0.584,52.5,198.5
Farm_09350,Silt,5.46,0.348,48.8,222.8
Farm_09351,Sandy,7.51,0.211,9.3,95.3
Farm_09352,Chalky,4.84,0.159,38.6,151.5
Farm_09353,Clay,7.8,0.101,51.9,192.8
Farm_09354,Silt,6.26,0.06,43.2,144.8
Farm_09355,Silt,6.83,0.486,17.8,131.9
Farm_09356,Clay,6.79,0.427,47.7,246.1
Farm_09357,Sandy,5.88,0.258,44.0,43.7
Farm_09358,Loam,5.01,0.502,21.2,72.0
Farm_09359,Loam,6.68,0.543,47.5,192.9
Farm_09360,Clay,5.67,0.131,53.2,105.2
Farm_09361,Silt,5.38,0.57,26.5,82.2
Farm_09362,Peaty,7.15,0.494,44.8,82.8
Farm_09363,Peaty,4.87,0.108,33.8,207.2
Farm_09364,Chalky,6.7,0.247,43.2,92.7
Farm_09365,Loam,5.81,0.341,14.0,196.8
Farm_09366,Sandy,5.3,0.43,15.5,146.4
Farm_09367,Clay,5.51,0.504,23.3,220.6
Farm_09368,Clay,6.05,0.127,52.6,218.1
